fecha,inflacion_12m_pct,tna_inflacion_equivalente_pct,tna_ref_piso_pct,tna_ref_techo_pct,cftea_ref_piso_pct,cftea_ref_techo_pct,banco_tna_pct,banco_cftea_estandarizado_pct,banco_brecha_vs_techo_pp,banco_ratio_vs_techo,fintech_tna_pct,fintech_cftea_estandarizado_pct,fintech_brecha_vs_techo_pp,fintech_ratio_vs_techo,volumen_banco_nominal,factor_ipc_jul26,banco_exceso_carga_real_jul26,banco_saldo_real_jul26,stock_fintech_real_jul26,fintech_tasa_observada,fintech_exceso_proxy_real_jul26,fintech_saldo_proxy_real_jul26,ventana
2023-01,98.82908858419657,70.73377387201862,80.73377387201862,91.73377387201862,155.78081950896117,189.100515507896,80.292727,154.52140984103292,-34.579105666863086,0.8171390195632797,157.563095,486.7379366868792,297.63742117898323,2.573964091951696,98747210000.0,10.03874,0.0,-11435994276.590437,1651008826558.0452,True,109590496813.8598,109590496813.8598,espejo
2023-02,102.5007991649625,72.67293339313952,82.67293339313952,93.67293339313952,161.3861516761574,195.37107892366308,80.508889,155.13794858648495,-40.233130337178125,0.7940681366002061,156.741419,481.7239159237684,286.3528370001053,2.4656869306228857,96255308000.0,9.414756,0.0,-12028936145.318441,1595006232875.7095,True,101432916204.64923,101432916204.64923,espejo
2023-03,104.29652126578945,73.60960896023218,83.60960896023218,94.60960896023218,164.13383741408532,198.44439725099815,80.691364,155.6594703264184,-42.784926924579764,0.7843984132720857,152.589882,456.98568413236717,258.54128688136905,2.3028399413784335,128384836000.0,8.74366,0.0,-15754172349.247103,1539003639193.374,True,89975449969.70833,89975449969.70833,espejo
2023-04,108.83406267775406,75.94324633479089,85.94324633479089,96.94324633479089,171.09498650249827,206.22920256569284,81.749444,158.702820711277,-47.52638185441583,0.7695458195874242,151.190368,448.86610014807627,242.63689758238343,2.176539959247979,121669331000.0,8.065906,0.0,-15035049868.101933,1483001045511.0386,True,81118942630.01521,81118942630.01521,espejo
2023-05,114.24629230653464,78.6667015291708,88.6667015291708,99.6667015291708,179.431393359563,215.54955689994733,95.0265,199.8216582843769,-15.727898615570439,0.9270334913150811,159.698028,499.95146085872574,284.4019039587784,2.319426994186727,110109463000.0,7.48418,0.0,-3855758598.799933,1426998451828.703,True,86378481684.55585,86378481684.55585,espejo
2023-06,115.58027712190801,79.32827404424847,89.32827404424847,100.32827404424847,181.49160382222837,217.85253522068734,104.193,231.6166446747128,13.764109454025458,1.0631808550682333,170.185529,568.9120201660565,351.0594849453692,2.6114546685891975,90920761000.0,7.063823,2502797420.738111,2502797420.738111,1370995858146.3672,True,96572123932.52522,96572123932.52522,espejo
2023-07,113.44999720144648,78.26998728833532,88.26998728833532,99.26998728833532,178.20261977866107,214.17591441379406,102.57619,225.7932871477431,11.617372733949026,1.0542421997624996,171.489299,577.9746988318963,363.7987844181022,2.698598021228626,108227919000.0,6.642375,2396604113.0205827,2396604113.0205827,1314993264464.0315,True,95759307702.27626,95759307702.27626,espejo
2023-08,124.36750424366303,83.59468204664404,93.59468204664404,104.59468204664404,195.11564673152617,233.07812650772354,110.407727,254.90008273094188,21.821956223218336,1.0936250713448876,177.943517,624.5194460263632,391.44131951863966,2.6794425344999864,141025634000.0,5.907398,4883172859.811123,4883172859.811123,1258990670781.6963,True,93115044743.30643,93115044743.30643,espejo
2023-09,138.282448120604,90.04715056570056,100.04715056570056,111.04715056570056,216.87204959219181,257.3787840221296,102.667619,226.12007497532437,-31.258709046805222,0.8785497834813083,198.936449,796.9229168882621,539.5441328661325,3.096303838391521,221200907000.0,5.239389,0.0,-9792451131.703352,1202988077099.3606,True,106610859605.43211,106610859605.43211,espejo
2023-10,142.66146269407463,92.0063464887396,102.0063464887396,113.0063464887396,223.76329443813273,265.0726733363243,116.3915,278.7251161918873,13.652442855562981,1.0515045277347046,201.535628,820.7023382189789,555.6296648826545,3.0961408729509863,200472222000.0,4.83777,3310410976.857943,3310410976.857943,1146985483417.025,True,102387982423.67787,102387982423.67787,espejo
2023-11,160.92081939425222,99.8412265326948,109.8412265326948,120.8412265326948,252.71724129758599,297.3830293833376,134.772,361.3799452601256,63.99691587678802,1.2152002957582817,210.840206,910.6453125546229,613.2622831712854,3.0621966372558798,171540325000.0,4.288396,10333333953.022305,10333333953.022305,1090982889734.6895,True,99005574581.51704,99005574581.51704,espejo
2023-12,211.40764612271315,119.14342968471337,129.14342968471337,140.14342968471337,334.4643322796353,388.4829029920063,138.748947,381.30986596546495,-7.173037026541351,0.981535771661259,211.370008,916.0012285538749,527.5183255618686,2.357893285647948,162761320000.0,3.417984,0.0,-782237224.5658563,1034980296052.3539,True,74332422654.1478,74332422654.1478,post_shock
2024-01,254.24827905316022,133.38907301795118,143.38907301795118,154.38907301795118,405.55913934769563,467.585834008524,136.365455,369.27267382370985,-98.31316018481414,0.789743073818139,209.025235,892.4928541154923,424.9070201069683,1.9087251777161887,233660768000.0,2.833815,0.0,-12033816741.175518,1150049771139.622,True,63357924796.59763,63357924796.59763,post_shock
2024-02,276.21843399989825,140.09190975234355,150.09190975234355,161.09190975234355,442.56931703810443,508.7250646783572,126.616842,322.8569600543861,-185.86810462397113,0.634639380818622,197.778658,786.512860965694,277.7877962873368,1.5460470017591306,303967648000.0,2.502471,0.0,-26442692157.52704,1265119246226.8901,True,46799887217.00408,46799887217.00408,post_shock
2024-03,287.8690727115957,143.50207659028297,153.50207659028297,164.50207659028297,462.3370936855006,530.6880639049322,125.281053,316.8357623420189,-213.85230156291328,0.5970282429392968,190.935469,727.2121239631347,196.5240600582025,1.370319352223848,312343159000.0,2.254281,0.0,-27846017836.673195,1380188721314.1584,True,36787095653.8791,36787095653.8791,post_shock
2024-04,289.40487804953597,143.94458469374226,153.94458469374226,164.94458469374226,464.9500175110344,533.5906449468353,99.945,216.5164622630078,-317.0741826838274,0.40577259798957044,173.991442,595.6834378794689,62.09279293263364,1.1163678440030003,497766178000.0,2.071342,0.0,-67575909787.87379,1495258196401.4263,True,13640115768.346508,13640115768.346508,post_shock
2024-05,276.40924045902364,140.14853438638522,150.14853438638522,161.14853438638522,442.8922853133872,509.0839542662045,69.257727,124.80243560962352,-384.281518656581,0.24515099044815547,157.005111,483.32871748268917,-25.75523678351533,0.9494086651765739,827370607000.0,1.988304,0.0,-152426004616.32098,1610327671488.6948,True,0.0,-6727871578.237675,post_shock
2024-06,271.5297005191754,138.69212158924026,148.69212158924026,159.69212158924026,434.6411615783026,499.91453166126075,63.59,110.80788991870101,-389.10664174255976,0.22165366857905983,146.007567,419.73269092943815,-80.1818407318226,0.8396089018149339,780949138000.0,1.901281,0.0,-143881897885.9752,1725397146575.963,True,0.0,-23808052202.441822,post_shock
2024-07,263.44572765210904,136.24023161775156,146.24023161775156,157.24023161775156,421.0095293284956,484.7630580518394,63.070455,109.56586808285795,-375.19718996898143,0.22601942590918558,140.610332,390.9063983883155,-93.85665966352389,0.8063865261500865,1151928993000.0,1.827611,0.0,-199905681353.70187,1840466621663.2312,True,0.0,-30861831627.815903,post_shock
2024-08,236.71661348137917,127.76115300673041,137.7611530067304,148.7611530067304,376.28734540364366,435.02964033787146,67.652273,120.75428811505682,-314.2753522228146,0.27757715088395224,139.560699,385.47357769086057,-49.55606264701089,0.8860857788712454,1243078338000.0,1.754412,0.0,-178362116188.6295,1955536096750.499,True,0.0,-18141751749.2928,post_shock
2024-09,209.0011402895386,118.29089599513924,128.29089599513924,139.29089599513924,330.5154676854539,384.08603069627804,68.25619,122.26915611756289,-261.81687457871516,0.31833794084078293,138.968231,382.43139812128,-1.654632574998061,0.9956920261536236,1308210433000.0,1.695589,0.0,-158881345981.40668,2070605571837.7673,True,0.0,-673679536.2454394,post_shock
2024-10,192.99496419272222,112.46055248103826,122.46055248103826,133.46055248103826,304.3794251874436,354.9755533169948,70.257727,127.35820799299104,-227.6173453240038,0.3587802224770661,130.313754,339.939259984994,-15.03629333200081,0.9576413271519763,1354893407000.0,1.651144,0.0,-142570836688.57254,2185675046925.0356,True,0.0,-6935194575.354556,post_shock
2024-11,166.02501152686742,101.94144416630743,111.94144416630743,122.94144416630743,260.872102212681,306.4787862231637,70.502632,127.98817627515504,-178.49060994800865,0.4176085981427764,126.995117,324.57649812989854,18.097711906734844,1.0590504554320341,1309430480000.0,1.612028,0.0,-111612284316.99847,2300744522012.3037,True,9404186112.532763,9404186112.532763,post_shock
2024-12,117.76362698767278,80.40302397075693,90.40302397075693,101.40302397075693,184.8681977143189,221.62667892037518,70.182632,127.16536127708396,-94.46131764329122,0.5737818294103989,130.036596,338.63699453118664,117.01031561081146,1.5279613274936557,1319575672000.0,1.569584,0.0,-65202063248.663605,2415813997099.572,True,69749828962.6642,69749828962.6642,post_shock
2025-01,84.53750816448988,62.859300609502085,72.85930060950209,83.85930060950209,134.13253249471504,164.8707502658197,70.965909,129.18424030011937,-35.68650996570034,0.7835485681470893,129.933219,338.1521687909123,173.2814185250926,2.0510137076813955,1620345017000.0,1.535631,0.0,-32349358025.72812,2624170910009.818,True,121913384986.76527,121913384986.76527,post_shock
2025-02,66.87414581108246,52.31524464243957,62.31524464243957,73.31524464243958,107.77242466748072,135.33866061003565,68.996,124.13788353798392,-11.200777072051721,0.91723889521616,129.565626,336.4321777950038,201.09351718496814,2.4858541992254404,1535508212000.0,1.499616,0.0,-10028688370.749441,2832527822920.0635,True,160658526663.86353,160658526663.86353,post_shock
2025-03,55.9300148876775,45.25622875169457,55.25622875169457,66.25622875169458,91.6764182946395,117.28860104677348,68.522222,122.93949038828531,5.650889341511828,1.0481793566559663,129.607755,336.62898755570217,219.3403865089287,2.8700912497153754,1610179834000.0,1.445701,5318823763.3038845,5318823763.3038845,2984768963091.86,True,190665416554.69495,190665416554.69495,post_shock
2025-04,47.26026280146189,39.334036088537516,49.334036088537516,60.334036088537516,79.0632805527989,103.13418628570025,70.922632,129.07226696819257,25.938080682492313,1.2514983791178529,129.71231,337.1177780561338,233.98359177043352,3.268729702508699,1621004043000.0,1.406586,24344053153.541027,24344053153.541027,3137010103263.656,True,219454015758.9782,219454015758.9782,post_shock
2025-05,43.47905015956248,36.65043271464228,46.65043271464228,57.65043271464228,73.60220211290186,97.0028607712719,72.209,132.42206721933343,35.41920644806153,1.3651356894677398,132.003388,347.9552047942606,250.9523440229887,3.5870612683756034,1429665953000.0,1.385784,29083915870.937214,29083915870.937214,3289251243435.4517,True,246603596880.67566,246603596880.67566,post_shock
2025-06,39.420121443465646,33.696598849631876,43.696598849631876,54.696598849631876,67.76801593920692,90.45058551962302,73.033158,134.59177484265265,44.141189323029636,1.4880144121726366,131.398027,345.0679939783301,254.61740845870708,3.814989057240193,1228763226000.0,1.363706,30982105238.150654,30982105238.150654,3441492383607.2476,True,266167108964.55127,266167108964.55127,post_shock
2025-07,36.5665443181896,31.572376621695497,41.5723766216955,52.5723766216955,63.68412370147916,85.86273375184908,69.824091,126.24668012475775,40.38394637290867,1.470331476861916,130.418011,340.4300426433065,254.5673088914574,3.964817188644139,1396174031000.0,1.338257,32502402419.481083,32502402419.481083,3593733523779.044,True,282087769828.0357,282087769828.0357,post_shock
2025-08,33.55593322084618,29.286686832699793,39.28668683269979,50.28668683269979,59.39174019473976,81.0394703729532,74.1765,137.6325296325311,56.593059259577885,1.698339451123384,137.112858,373.0171969332146,291.97772656026143,4.602907635212143,1392514188000.0,1.313616,44064103223.644135,44064103223.644135,3745974663950.84,True,327959042671.9036,327959042671.9036,post_shock
2025-09,31.75755725523448,27.89870289571521,37.89870289571521,48.89870289571521,56.835801747573235,78.16681990345995,81.679091,158.49943870756113,80.33261880410117,2.027707394305104,155.936335,476.8492670939442,398.68244719048425,6.100405103890341,1211270634000.0,1.286901,51523403311.41292,51523403311.41292,3816604218286.8994,True,411924613856.3601,411924613856.3601,post_shock
2025-10,31.308756449661445,27.549612132237655,37.549612132237655,48.549612132237655,56.19890042546996,77.45092842567236,83.229545,163.0157646945561,85.56483626888375,2.104761918393246,157.211412,484.5870718539828,407.13614342831045,6.2566980371194445,1174875096000.0,1.257452,51661318548.09501,51661318548.09501,3887233772622.96,True,425913766725.29584,425913766725.29584,post_shock
2025-11,31.368194152360672,27.595907341241332,37.59590734124133,48.59590734124133,56.283227493169804,77.5457155776566,77.423529,146.46619894099828,68.92048336334169,1.8887722919304635,158.531034,492.69528778719024,415.14957220953363,6.353610694246421,1017799027000.0,1.227106,36304214862.89247,36304214862.89247,3957863326959.0195,True,438734107865.19,438734107865.19,post_shock
2025-12,31.548761281714157,27.736430921021782,37.73643092102178,48.73643092102178,56.53944789080298,77.83371498367168,70.501053,127.98410949919887,50.15039451552718,1.644327391106129,151.601562,451.2404017639061,373.4066867802344,5.79749279420325,1157268458000.0,1.193158,30303118809.429157,30303118809.429157,4028492881295.0796,True,417844710354.1919,417844710354.1919,post_shock
2026-01,32.41180677559694,28.40565015081662,38.40565015081662,49.40565015081662,57.76494492909925,79.21114734648435,68.66,123.28738450622035,44.076237159735996,1.55643982742654,146.867137,424.46424411018756,345.2530967637032,5.358642796240556,1389006969000.0,1.159739,31275025292.120148,31275025292.120148,4099122435631.1396,True,402835788748.06903,402835788748.06903,post_shock
2026-02,33.05147494725045,28.89908394367282,38.89908394367282,49.89908394367282,58.67416361570801,80.23302262394272,69.68,125.87843947437997,45.64541685043726,1.5689105976273663,144.242604,410.13977572076266,329.90675309681995,5.1118574660101475,1316441842000.0,1.127094,29594590812.127968,29594590812.127968,4169751989967.199,True,396667322832.8421,396667322832.8421,post_shock
2026-03,32.6067533452717,28.55626110613807,38.55626110613807,49.55626110613807,58.04195835852213,79.5224901041735,69.41,125.1899031958852,45.667413091711694,1.574270411199246,,,,,1416557341000.0,1.090216,30916700636.154434,30916700636.154434,4169751989967.199,False,,,post_shock
2026-04,32.35044946394736,28.358204935145448,38.35820493514545,49.35820493514545,57.67777284682269,79.11317123102985,67.89,121.3494704188312,42.23629918780135,1.5338719018665172,,,,,1359139094000.0,1.062774,26991463867.806194,26991463867.806194,4169751989967.199,False,,,post_shock
2026-05,33.19652208853834,29.010669389778876,39.010669389778876,50.010669389778876,58.88043971947621,80.4648494330831,67.25,119.7504827868058,39.2856333537227,1.4882334787240703,,,,,1161093829000.0,1.040405,20998789996.660957,20998789996.660957,4169751989967.199,False,,,post_shock
2026-06,33.547731032222174,29.28039538308118,39.280395383081185,50.280395383081185,59.38006900367012,81.02635399760625,66.68,118.33530619031092,37.308952192704666,1.4604545354935614,,,,,1138749779000.0,1.021138,19228714252.18708,19228714252.18708,4169751989967.199,False,,,post_shock
2026-07,33.8256839577024,29.49340073311859,39.49340073311859,50.49340073311859,59.77564864655203,81.47091108101507,65.71,115.94621442992405,34.47530334890898,1.4231608913103546,,,,,1127394352000.0,1.0,17298067304.047188,17298067304.047188,4169751989967.199,False,,,post_shock
