"cd_periodo","tx_asistencia","nu_valor"
"202412","Hipotecarios / Mortgage-backed loans","0,40982"
"202412","Personales / Personal loans","26,62799"
"202412","Prendarios / Pledge-backed loans","0,7761"
"202412","Tarjetas de crédito / Credit cards","38,48207"
"202501","Adelantos / Overdrafts","3,84772"
"202501","Hipotecarios / Mortgage-backed loans","0,41221"
"202501","Personales / Personal loans","27,46271"
"202501","Prendarios / Pledge-backed loans","0,80716"
"202501","Tarjetas de crédito / Credit cards","38,73811"
"202502","Adelantos / Overdrafts","3,85802"
"202502","Hipotecarios / Mortgage-backed loans","0,41585"
"202502","Personales / Personal loans","28,08715"
"202502","Prendarios / Pledge-backed loans","0,84075"
"202502","Tarjetas de crédito / Credit cards","38,90074"
"202503","Adelantos / Overdrafts","4,0474"
"202503","Hipotecarios / Mortgage-backed loans","0,42048"
"202503","Personales / Personal loans","28,66868"
"202503","Prendarios / Pledge-backed loans","0,86758"
"202503","Tarjetas de crédito / Credit cards","39,08016"
"202504","Adelantos / Overdrafts","4,13938"
"202504","Hipotecarios / Mortgage-backed loans","0,42724"
"202504","Personales / Personal loans","29,45954"
"202504","Prendarios / Pledge-backed loans","0,9036"
"202504","Tarjetas de crédito / Credit cards","39,33925"
"202505","Adelantos / Overdrafts","4,20399"
"202505","Hipotecarios / Mortgage-backed loans","0,43434"
"202505","Personales / Personal loans","29,97279"
"202505","Prendarios / Pledge-backed loans","0,93793"
"202505","Tarjetas de crédito / Credit cards","39,59992"
