scope,id,tema,titulo,url,declared_local_path,url_extension,audit_state,local_matches,versions,reference_files,registry_statuses,period_or_role,already_in_master_catalog
data/fuentes/FUENTES.csv,credicoop_eeff_fy2023_aq,ciclo_ajuste_bancos,Memoria y Balance 2023 · Anexo Q separado,https://www.bancocredicoop.coop/api/descargas/descargar.php?descarga=819,/data/fuentes/ciclo_ajuste/backfill_v96_round2/credicoop_eeff_fy2023_aq.pdf,.php,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96_round2/credicoop_eeff_fy2023_aq.pdf,,,,2023 FY,True
data/fuentes/FUENTES.csv,valo_eeff_9m2023_aq_mirror,ciclo_ajuste_bancos,Estados separados 30/09/2023 · Anexo Q,https://cdn.financialreports.eu/financialreports/media/filings/68513/2023/RNS/68513_rns_2023-11-23_b356ffca-3ad3-4121-b2bc-c9ff8ad7aa0e.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/valo_eeff_9m2023_aq_mirror.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/valo_eeff_9m2023_aq_mirror.pdf,,,,2023-09 9M,True
data/fuentes/FUENTES.csv,valo_eeff_fy2023_aq,ciclo_ajuste_bancos,Estados financieros FY 2023 · bloque separado / Anexo Q,https://www.valo.ar/wp-content/uploads/BVSA-2023-Estados-Financieros-con-PDU-e-ICF-Consolidado-Legalizado.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/valo_eeff_fy2023_aq.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/valo_eeff_fy2023_aq.pdf,,,,2023 FY,True
data/fuentes/FUENTES.csv,macro_eeff_9m2023_aq,ciclo_ajuste_bancos,Estados financieros 30/09/2023 · bloque separado / Anexo Q,https://www.macro.com.ar/relaciones-inversores/documento/1580934703038/banco_macro_sa_eeff_30-09-2023.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/macro_eeff_9m2023_aq.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/macro_eeff_9m2023_aq.pdf,,,,2023-09 9M,True
data/fuentes/FUENTES.csv,macro_eeff_fy2023_aq,ciclo_ajuste_bancos,Estados financieros 31/12/2023 · bloque separado / Anexo Q,https://www.macro.com.ar/relaciones-inversores/documento/1580935557769/eeff_bm_31-12-2023.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/macro_eeff_fy2023_aq.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/macro_eeff_fy2023_aq.pdf,,,,2023 FY,True
data/fuentes/FUENTES.csv,supervielle_eeff_9m2023_sep,ciclo_ajuste_bancos,Estados financieros condensados 30/09/2023 · separados,https://content-us-7.content-cms.com/8ba19f21-9a97-4525-8886-f54d823a5cea/dxdam/02/025e5bb4-d630-480e-a03d-397a022080ff/EECC%20Banco%20Supervielle%2030.09.23.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/supervielle_eeff_9m2023_sep.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/supervielle_eeff_9m2023_sep.pdf,,,,2023-09 9M,True
data/fuentes/FUENTES.csv,supervielle_eeff_fy2023_aq,ciclo_ajuste_bancos,Estados financieros FY 2023 · Anexo Q separado,https://content-us-7.content-cms.com/8ba19f21-9a97-4525-8886-f54d823a5cea/dxdam/08/08afb7e5-b4c1-4396-925e-b66a2f5c13b1/EECC%20Banco%20Supervielle%2031.12.2023.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/supervielle_eeff_fy2023_aq.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/supervielle_eeff_fy2023_aq.pdf,,,,2023 FY,True
data/fuentes/FUENTES.csv,santander_cnv_filings_2023,ciclo_ajuste_bancos,Banco Santander Argentina · presentaciones 2023,https://www.cnv.gov.ar/SitioWeb/Empresas/Empresa/30500008454,,,REFERENCE_PAGE_ONLY_NEEDS_SNAPSHOT_OR_BINARY_DISCOVERY,,,,,2023-09/2023-12,True
data/fuentes/FUENTES.csv,santander_eeff_9m2023_sep_mirror,ciclo_ajuste_bancos,Estados separados intermedios 30/09/2023,https://cdn.financialreports.eu/financialreports/media/filings/68743/2023/RNS/68743_rns_2023-11-24_514c3f88-1bff-43e7-9afe-b8e793c5e3e1.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/santander_eeff_9m2023_sep_mirror.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/santander_eeff_9m2023_sep_mirror.pdf,,,,2023-09 9M,True
data/fuentes/FUENTES.csv,santander_eeff_fy2023_aq_mirror,ciclo_ajuste_bancos,Estados separados FY 2023 · Anexo Q,https://cdn.financialreports.eu/financialreports/media/filings/68743/2024/RNS/68743_rns_2024-03-06_8a497326-fbc5-4ac4-bb14-21ece6df12e5.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/santander_eeff_fy2023_aq_mirror.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/santander_eeff_fy2023_aq_mirror.pdf,,,,2023 FY,True
data/fuentes/FUENTES.csv,bna_memoria_fy2023_aq,ciclo_ajuste_bancos,Memoria y Estados Financieros 2023 · Schedule Q individual/consolidado,https://www.bna.com.ar/Downloads/Institucional_MemoriayBalances_Memoria%202023%20Ingles.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/bna_memoria_fy2023_aq.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/bna_memoria_fy2023_aq.pdf,,,,2023 FY,True
data/fuentes/FUENTES.csv,agn_bna_informe210_9m2023,ciclo_ajuste_bancos,Informe 210/2023 · BNA 9M 2023,https://www.agn.gob.ar/informes/Informe-210-2023,/data/fuentes/ciclo_ajuste/agn/agn_bna_informe210_9m2023_attachments.zip,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/agn/agn_bna_informe210_9m2023_attachments.zip,,,,2023-09 9M,True
data/fuentes/FUENTES.csv,bna_balance_condensado_sep2023_control,ciclo_ajuste_bancos,Balance Condensado · septiembre 2023,https://www.bna.com.ar/Downloads/Institucional_MemoriayBalances_BALANCE%20CONDENSADO%20SEPT%202023.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/bna_balance_condensado_sep2023_control.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/bna_balance_condensado_sep2023_control.pdf,,,,2023-09 9M,True
data/fuentes/FUENTES.csv,ciudad_eeff_9m2023_consol_control,ciclo_ajuste_bancos,Estados financieros consolidados 30/09/2023,https://www.bancociudad.com.ar/cms/recursos/institucional/carpetarecurso/Balances%20Trimestrales/EstadosFinancieros/2023.09_-_EEFF_consolidados.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/ciudad_eeff_9m2023_consol_control.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/ciudad_eeff_9m2023_consol_control.pdf,,,,2023-09 9M,True
data/fuentes/FUENTES.csv,bcra_prestamos_activos_sector_mapping,ciclo_ajuste_hogares,Préstamos y otros activos de las entidades financieras,https://www.bcra.gob.ar/prestamos-y-otros-activos-de-las-entidades-financieras/,,,REFERENCE_PAGE_ONLY_NEEDS_SNAPSHOT_OR_BINARY_DISCOVERY,,,,,metodología vigente,True
data/fuentes/FUENTES.csv,bcra_boldat202505_tipo_titular,ciclo_ajuste_hogares,Boletín Estadístico mayo 2025 · tipo de titular/destino,https://www7.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/BoletinEstadistico/boldat202505.pdf,,.pdf,DIRECT_BINARY_FAILED_LEGACY_HOST,,,,,metodología/cuadros XIX-XX,True
data/fuentes/FUENTES.csv,bcra_bolmetes_prestamos_titular,ciclo_ajuste_hogares,Notas metodológicas del Boletín Estadístico,https://web2.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/bolmetes.pdf,/data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_bolmetes_prestamos_titular.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96_round2/bcra_bolmetes_prestamos_titular.pdf,,,,metodología,True
data/fuentes/FUENTES.csv,refs_ciclo_ajuste_v70,ciclo_ajuste_bancos,Referencias Ciclo del Ajuste · V70,,/data/fuentes/ciclo_ajuste/REFERENCIAS_CICLO_AJUSTE_V70.md,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/REFERENCIAS_CICLO_AJUSTE_V70.md,,,,V34-V70,True
data/fuentes/FUENTES.csv,audit_ciclo_ajuste_v70,ciclo_ajuste_bancos,Auditoría Ciclo del Ajuste · V70,,/data/fuentes/ciclo_ajuste/AUDITORIA_CICLO_AJUSTE_V70.md,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/AUDITORIA_CICLO_AJUSTE_V70.md,,,,V70,True
data/fuentes/FUENTES.csv,veredicto_ciclo_ajuste_v70,ciclo_ajuste_bancos,Veredicto Ciclo del Ajuste · V70,,/data/fuentes/ciclo_ajuste/VEREDICTO_CICLO_AJUSTE_V70.md,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/VEREDICTO_CICLO_AJUSTE_V70.md,,,,V70,True
data/fuentes/FUENTES.csv,ledger_ciclo_ajuste_v70,ciclo_ajuste_bancos,Evidence ledger Ciclo del Ajuste · V70,,/data/fuentes/ciclo_ajuste/v70/EVIDENCE_LEDGER_CICLO_AJUSTE_V70.csv,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/v70/EVIDENCE_LEDGER_CICLO_AJUSTE_V70.csv,,,,V70,True
data/fuentes/FUENTES.csv,four_leg_pass_panel_v70,ciclo_ajuste_bancos,Panel four-leg de pases · V70,,/data/fuentes/ciclo_ajuste/v70/FOUR_LEG_PASS_PANEL_V70.csv,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/v70/FOUR_LEG_PASS_PANEL_V70.csv,,,,2023-Q4 / V70,True
data/fuentes/FUENTES.csv,closed_network_coverage_v70,ciclo_ajuste_bancos,Cobertura de red de pases · V70,,/data/fuentes/ciclo_ajuste/v70/CLOSED_NETWORK_COVERAGE_V70.csv,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/v70/CLOSED_NETWORK_COVERAGE_V70.csv,,,,2023-Q4 / V70,True
data/fuentes/FUENTES.csv,bna_9m_recovery_v70,ciclo_ajuste_bancos,Auditoría recuperación BNA 9M · V70,,/data/fuentes/ciclo_ajuste/v70/BNA_9M_BINARY_RECOVERY_V70.csv,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/v70/BNA_9M_BINARY_RECOVERY_V70.csv,,,,2023-09 / V70,True
data/fuentes/FUENTES.csv,household_sector_mapping_v70,ciclo_ajuste_hogares,Mapping producto → sector hogar · V70,,/data/fuentes/ciclo_ajuste/v70/HOUSEHOLD_SECTOR_MAPPING_V70.csv,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/v70/HOUSEHOLD_SECTOR_MAPPING_V70.csv,,,,V70,True
data/fuentes/FUENTES.csv,issuer_v90_g00_bice,ciclo_ajuste_bancos,FY2023 issuer,https://www.bice.com.ar/wp-content/uploads/2025/03/Memoria-y-Balance-2023.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v90/binaries/000_Memoria-y-Balance-2023.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v90/binaries/000_Memoria-y-Balance-2023.pdf,,,,FY2023 issuer,True
data/fuentes/FUENTES.csv,issuer_v96_g01_banco_cmf_s_a,ciclo_ajuste_bancos,official 2023 report,https://www.bancocmf.com.ar/wp-content/uploads/Anual-2023-Memoria.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v96/binaries/001_Anual-2023-Memoria.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v96/binaries/001_Anual-2023-Memoria.pdf,,,,official 2023 report,True
data/fuentes/FUENTES.csv,issuer_v91_g02_banco_industrial,ciclo_ajuste_bancos,FY2023 separated issuer,https://www.garval.sba.com.ar/images/LEGALIZADOS-BIND---2023---12---EEFF-Separados.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v91/binaries/002_LEGALIZADOS-BIND---2023---12---EEFF-Separados.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v91/binaries/002_LEGALIZADOS-BIND---2023---12---EEFF-Separados.pdf,,,,FY2023 separated issuer,True
data/fuentes/FUENTES.csv,issuer_v94_g03_banco_provincia_del_neuqu_n_s_a,ciclo_ajuste_bancos,2023 standalone/group-basis disclosure,https://apiapp.bpn.com.ar/Resources/Files/06c53b4c8d1a4285ae8685e7d02644a2.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v94/binaries/003_06c53b4c8d1a4285ae8685e7d02644a2.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v94/binaries/003_06c53b4c8d1a4285ae8685e7d02644a2.pdf,,,,2023 standalone/group-basis disclosure,True
data/fuentes/FUENTES.csv,issuer_v94_g04_banco_provincia_del_neuqu_n_s_a,ciclo_ajuste_bancos,FY2023 official Balance / Annex Q,https://apiapp.bpn.com.ar/Resources/Files/3c8ae1e827054171978cb213a56891df.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v94/binaries/004_3c8ae1e827054171978cb213a56891df.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v94/binaries/004_3c8ae1e827054171978cb213a56891df.pdf,,,,FY2023 official Balance / Annex Q,True
data/fuentes/FUENTES.csv,issuer_v95_g05_banco_de_formosa_s_a,ciclo_ajuste_bancos,9M2023 official separated package / Annex Q,https://www.bancoformosa.com.ar/Multimedios/pdfs/117571.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v95/binaries/005_117571.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v95/binaries/005_117571.pdf,,,,9M2023 official separated package / Annex Q,True
data/fuentes/FUENTES.csv,issuer_v95_g06_banco_de_formosa_s_a,ciclo_ajuste_bancos,FY2023 official financial-statements package,https://www.bancoformosa.com.ar/Multimedios/pdfs/117598.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v95/binaries/006_117598.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v95/binaries/006_117598.pdf,,,,FY2023 official financial-statements package,True
data/fuentes/FUENTES.csv,issuer_v95_g07_banco_de_formosa_s_a,ciclo_ajuste_bancos,official 2023 integrated report,https://www.bancoformosa.com.ar/Multimedios/pdfs/118254.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v95/binaries/007_118254.pdf.zip,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v95/binaries/007_118254.pdf.zip,,,,official 2023 integrated report,True
data/fuentes/FUENTES.csv,issuer_v93_g08_banco_de_la_pampa_s_e_m,ciclo_ajuste_bancos,FY2023 official issuer Memoria/Balance Annex Q,https://www.bancodelapampa.com.ar/files/files/Dise%C3%B1o%20Memoria%20y%20Balance%20General%202023%20web.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v93/binaries/008_Diseño Memoria y Balance General 2023 web.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v93/binaries/008_Diseño Memoria y Balance General 2023 web.pdf,,,,FY2023 official issuer Memoria/Balance Annex Q,True
data/fuentes/FUENTES.csv,issuer_v89_g09_banco_de_san_juan_s_a,ciclo_ajuste_bancos,30/09/2023,https://assets.ctfassets.net/e7eu92ue673r/y9IVnh4fy1BgWES0TUbmZ/468b8e783fed7b6e18bd70a9ee7bebf9/30.09.2023__SEPARADOS_.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/009_30.09.2023__SEPARADOS_.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/009_30.09.2023__SEPARADOS_.pdf,,,,30/09/2023,True
data/fuentes/FUENTES.csv,issuer_v89_g10_banco_de_san_juan_s_a,ciclo_ajuste_bancos,official 2024/2023 comparative Annex Q; FY2023 comparator,https://contenido.sanjuan.gob.ar/media/k2/attachments/%2803%29_%28MARZO%29_14-03-2025_ANEXO_BANCO_SAN_JUAN.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/010_(03)_(MARZO)_14-03-2025_ANEXO_BANCO_SAN_JUAN.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/010_(03)_(MARZO)_14-03-2025_ANEXO_BANCO_SAN_JUAN.pdf,,,,official 2024/2023 comparative Annex Q; FY2023 comparator,True
data/fuentes/FUENTES.csv,issuer_v89_g11_banco_de_santa_cruz_s_a,ciclo_ajuste_bancos,FY-2023,https://assets.ctfassets.net/h7wmg0jhythh/4g79KmIvc3oFO0cOoxTWKs/431c9d8d065184e2c23525856a1d55ca/122023_-_BSC_-_Estados_Financieros.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/011_122023_-_BSC_-_Estados_Financieros.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/011_122023_-_BSC_-_Estados_Financieros.pdf,,,,FY-2023,True
data/fuentes/FUENTES.csv,issuer_v89_g12_banco_de_santa_cruz_s_a,ciclo_ajuste_bancos,30/09/2023,https://assets.ctfassets.net/h7wmg0jhythh/67xmHobIaNPVJS8GHGQzkg/ef170bd735ee3a4dbe86a1f35d407799/092023_-_BSC_-_Estados_Financieros_NIIF.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/012_092023_-_BSC_-_Estados_Financieros_NIIF.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/012_092023_-_BSC_-_Estados_Financieros_NIIF.pdf,,,,30/09/2023,True
data/fuentes/FUENTES.csv,issuer_v96_g13_banco_de_servicios_y_transacciones_s_a,ciclo_ajuste_bancos,9M2023 official issuer financial statements,https://bst.com.ar/wp-content/uploads/2025/01/EEFF-BST-092023.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v96/binaries/013_EEFF-BST-092023.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v96/binaries/013_EEFF-BST-092023.pdf,,,,9M2023 official issuer financial statements,True
data/fuentes/FUENTES.csv,issuer_v96_g14_banco_de_servicios_y_transacciones_s_a,ciclo_ajuste_bancos,FY2023 official issuer financial statements / Annex Q,https://bst.com.ar/wp-content/uploads/2025/01/EEFF-BST-12-2023-1.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v96/binaries/014_EEFF-BST-12-2023-1.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v96/binaries/014_EEFF-BST-12-2023-1.pdf,,,,FY2023 official issuer financial statements / Annex Q,True
data/fuentes/FUENTES.csv,issuer_v89_g15_nuevo_banco_de_entre_r_os_s_a,ciclo_ajuste_bancos,FY-2023,https://assets.ctfassets.net/h7wmg0jhythh/2fLFeDK6jUhhYgrHlc1WNH/59c7096b296c83d4d6420a3bc3f28243/NBERSA_12.2023_-_EEFF_sin_pdu.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/015_NBERSA_12.2023_-_EEFF_sin_pdu.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/015_NBERSA_12.2023_-_EEFF_sin_pdu.pdf,,,,FY-2023,True
data/fuentes/FUENTES.csv,issuer_v89_g16_nuevo_banco_de_entre_r_os_s_a,ciclo_ajuste_bancos,30/09/2023,https://assets.ctfassets.net/h7wmg0jhythh/4298svWaPcM3FgQ8pspEtP/e19201d5d304fe5ff78ac1bbefcad978/NBERSA_09.2023_-_EEFF_.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/016_NBERSA_09.2023_-_EEFF_.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/016_NBERSA_09.2023_-_EEFF_.pdf,,,,30/09/2023,True
data/fuentes/FUENTES.csv,issuer_v89_g17_nuevo_banco_de_santa_fe_sociedad_anonima,ciclo_ajuste_bancos,30/09/2023,https://assets.ctfassets.net/h7wmg0jhythh/3KykEMuhRA2DZjWCd12wv/10e5d5dd2278b7501d23c2fe0815962b/092023_-_NBSF_-_EEFF_Separados.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/017_092023_-_NBSF_-_EEFF_Separados.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/017_092023_-_NBSF_-_EEFF_Separados.pdf,,,,30/09/2023,True
data/fuentes/FUENTES.csv,issuer_v89_g18_nuevo_banco_de_santa_fe_sociedad_anonima,ciclo_ajuste_bancos,FY-2023,https://assets.ctfassets.net/h7wmg0jhythh/n0pbb6IBTuXKan3xDHFJI/0f0fbd42c71be085d2712976d1890ef9/122023_-_NBSF_-_EEFF_Separados.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/018_122023_-_NBSF_-_EEFF_Separados.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/018_122023_-_NBSF_-_EEFF_Separados.pdf,,,,FY-2023,True
data/fuentes/FUENTES.csv,issuer_v92_g19_nuevo_banco_del_chaco,ciclo_ajuste_bancos,FY2023 separated official publication,https://chaco.gov.ar/uploads/boletines/25-03-24-11076-660183ddcbb40676491772.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v92/binaries/019_25-03-24-11076-660183ddcbb40676491772.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v92/binaries/019_25-03-24-11076-660183ddcbb40676491772.pdf,,,,FY2023 separated official publication,True
data/fuentes/FUENTES.csv,issuer_v96_g20_banco_cmf_s_a,ciclo_ajuste_bancos,historical annual archive candidate,https://www.bancocmf.com.ar/wp-content/uploads/Historico-Balance-e-Informes-Anual-1.zip,/research/ciclo_ajuste/inputs/issuer_retrieval/v96/binaries/020_Historico-Balance-e-Informes-Anual-1.zip,.zip,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v96/binaries/020_Historico-Balance-e-Informes-Anual-1.zip,,,,historical annual archive candidate,True
data/fuentes/FUENTES.csv,issuer_v96_g21_banco_cmf_s_a,ciclo_ajuste_bancos,historical quarterly archive candidate,https://www.bancocmf.com.ar/wp-content/uploads/Historico-Trimestral-Balances-e-Informes-1.zip,/research/ciclo_ajuste/inputs/issuer_retrieval/v96/binaries/021_Historico-Trimestral-Balances-e-Informes-1.zip,.zip,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v96/binaries/021_Historico-Trimestral-Balances-e-Informes-1.zip,,,,historical quarterly archive candidate,True
data/fuentes/FUENTES.csv,issuer_v94_g22_banco_provincia_del_neuqu_n_s_a,ciclo_ajuste_bancos,FY2024 comparator,https://apiapp.bpn.com.ar/Resources/Files/82d95330e8d6472b90d506e198bd6549.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v94/binaries/022_82d95330e8d6472b90d506e198bd6549.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/issuer_retrieval/v94/binaries/022_82d95330e8d6472b90d506e198bd6549.pdf,,,,FY2024 comparator,True
data/fuentes/FUENTES.csv,bcra_entidades_sep2023_hist,ciclo_ajuste_bancos,Información de Entidades Financieras · septiembre 2023,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/Entidades/202309e.pdf,/research/ciclo_ajuste/inputs/bcra/2023-09/informacion_entidades_financieras_open_data/202309e.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/bcra/2023-09/informacion_entidades_financieras_open_data/202309e.pdf,,,,2023-09,True
data/fuentes/FUENTES.csv,bcra_glosario_bancos_hist,ciclo_ajuste_bancos,Glosario · Informe sobre Bancos,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/Glosario.pdf,/research/ciclo_ajuste/inputs/bcra/2023-09/Glosario.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/bcra/2023-09/Glosario.pdf,,,,2023,True
data/fuentes/FUENTES.csv,bcra_infbanc_anexo_2023_hist,ciclo_ajuste_bancos,Informe sobre Bancos · Anexo estadístico XLSX,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/InfBanc_Anexo.xlsx,/research/ciclo_ajuste/inputs/bcra/2023-09/InfBanc_Anexo.xlsx,.xlsx,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/bcra/2023-09/InfBanc_Anexo.xlsx,,,,2023,True
data/fuentes/FUENTES.csv,bcra_infbanc_sep2023_xlsx_hist,ciclo_ajuste_bancos,Informe sobre Bancos · septiembre 2023 · Series de Datos,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/Infbanc0923.xlsx,/research/ciclo_ajuste/inputs/bcra/2023-09/Infbanc0923.xlsx,.xlsx,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/bcra/2023-09/Infbanc0923.xlsx,,,,2023-09,True
data/fuentes/FUENTES.csv,bcra_infbanc_sep2023_pdf_hist,ciclo_ajuste_bancos,Informe sobre Bancos · septiembre 2023,https://www.bcra.gob.ar/publicaciones/informe-sobre-bancos-septiembre-2023/,/research/ciclo_ajuste/inputs/bcra/2023-09/InfBanc0923.pdf,,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/bcra/2023-09/InfBanc0923.pdf,,,,2023-09,True
data/fuentes/FUENTES.csv,hist_bcra_baldethis,ciclo_ajuste_bancos,BCRA · detalle de balances/resultados históricos,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/baldethis.xls,/data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_baldethis.xls,.xls,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_baldethis.xls,,,,,True
data/fuentes/FUENTES.csv,hist_bcra_bef_1s2015,ciclo_ajuste_bancos,BCRA · BEF / primer semestre 2015,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/bef0115e.pdf,/data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_bef_1s2015.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96_round2/hist_bcra_bef_1s2015.pdf,,,,,True
