path,bytes,mib,over_50_mib,over_100_mib
research/ciclo_ajuste/checkpoints/V132/E0_CAJA_CRYL_SETTLEMENT_STAGE_MATRIX_V132.csv,2442,0.002329,False,False
research/ciclo_ajuste/checkpoints/V132/E0_CAJA_TARGET_COMMUNICATION_MATRIX_V132.csv,2014,0.001921,False,False
research/ciclo_ajuste/checkpoints/V132/E0_CRYL_CGA_RECORD_MAP_V132.csv,2360,0.002251,False,False
research/ciclo_ajuste/checkpoints/V132/E0_CRYL_EFFECTIVE_VERSION_CHAIN_V132.csv,3971,0.003787,False,False
research/ciclo_ajuste/checkpoints/V132/E0_DEFERRED_MODALITY_EQUIVALENCE_AUDIT_V132.csv,6420,0.006123,False,False
research/ciclo_ajuste/checkpoints/V132/E0_DOCUMENT_SYSTEM_TEMPORAL_MAP_V132.csv,3085,0.002942,False,False
research/ciclo_ajuste/checkpoints/V132/E0_EXCESS_GDP_VS_PAYMENT_CAPACITY_PROCEDURE_V132.csv,1166,0.001112,False,False
research/ciclo_ajuste/checkpoints/V132/E0_EXPEDIENT_PUBLIC_SEARCH_EXHAUSTION_V132.csv,1274,0.001215,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FINANCE_ARCHIVE_PDF_CENSUS_2008_2009_V132.csv,14885,0.014195,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_AGN_CREDITOR_DISTRIBUTION_V132.csv,3234,0.003084,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_AGN_REPORT_INDEX_V132.csv,1847,0.001761,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_BODEN_BUYBACK_AWARDS_2008_V132.csv,2361,0.002252,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_BODEN_BUYBACK_TENDERS_2008_V132.csv,1513,0.001443,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_BODEN_SERVICE_BRIDGE_2007_2012_V132.csv,2802,0.002672,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_BODEN_STOCK_BRIDGE_2007_2012_V132.csv,2097,0.002000,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_BUYBACK_APPROX_AGGREGATE_BRIDGE_V132.csv,2969,0.002831,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_BUYBACK_DEBT_ACCOUNTING_BRIDGE_2008_V132.csv,1820,0.001736,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_BUYBACK_PROGRAM_EVENTS_2005_2009_V132.csv,4971,0.004741,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_BUYBACK_SETTLEMENT_CHAIN_V132.csv,2346,0.002237,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_CUSTODIAN_INFORMATION_GAPS_V132.csv,2946,0.002810,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_EXCESS_GROWTH_BUYBACK_REFERENCE_2006_V132.csv,1853,0.001767,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_GDP_UNITS_REPURCHASE_SCOPE_BRIDGE_V132.csv,1497,0.001428,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_MECHANISM_LEDGER_V132.csv,71247,0.067946,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_METHOD_BREAKS_V132.csv,33207,0.031669,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_PUBLIC_BUYBACK_AWARDS_2008_V132.csv,11054,0.010542,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_PUBLIC_BUYBACK_CALLS_2008_V132.csv,2823,0.002692,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_PUBLIC_BUYBACK_TENDERS_2008_V132.csv,5884,0.005611,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_Q4_DISCOUNT_PESOS_VALUATION_BRIDGE_V132.csv,1706,0.001627,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_Q4_EXCHANGE_BOND_STOCK_MOVEMENTS_V132.csv,1626,0.001551,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_RECONSTRUCTION_V132.md,1757,0.001676,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_STOCK_FLOW_BRIDGE_V132.csv,4833,0.004609,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_STRIP_BUYBACK_AWARDS_2009_V132.csv,2218,0.002115,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_STRIP_BUYBACK_OFFERS_2009_V132.csv,9226,0.008799,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_STRIP_BUYBACK_SUMMARY_2009_V132.csv,1084,0.001034,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_TRANSACTION_LEDGER_2004_2006_V132.csv,9552,0.009109,False,False
research/ciclo_ajuste/checkpoints/V132/E0_FISCAL_TRANSACTION_LEDGER_2007_2012_V132.csv,8190,0.007811,False,False
research/ciclo_ajuste/checkpoints/V132/E0_GDP_UNITS_CONTRACTUAL_TIMELINE_V132.csv,2499,0.002383,False,False
research/ciclo_ajuste/checkpoints/V132/E0_GDP_UNITS_PAYMENT_VS_REPURCHASE_SEPARATION_V132.csv,1067,0.001018,False,False
research/ciclo_ajuste/checkpoints/V132/E0_INFORMATION_REQUEST_TRACEABILITY_V132.csv,28215,0.026908,False,False
research/ciclo_ajuste/checkpoints/V132/E0_INSTITUTIONAL_REQUEST_PACKAGE_V132.md,2507,0.002391,False,False
research/ciclo_ajuste/checkpoints/V132/E0_LOCAL_PRIMARY_SOURCE_CENSUS_V132.csv,84449,0.080537,False,False
research/ciclo_ajuste/checkpoints/V132/E0_NEGATIVE_RESPONSE_ADEQUACY_V132.csv,2323,0.002215,False,False
research/ciclo_ajuste/checkpoints/V132/E0_OFFICIAL_2008_PLACEMENTS_XLS_SCOPE_AUDIT_V132.csv,642,0.000612,False,False
research/ciclo_ajuste/checkpoints/V132/E0_ONCP_SIGADE_RECORD_PRODUCER_CONTROL_V132.csv,2533,0.002416,False,False
research/ciclo_ajuste/checkpoints/V132/E0_PUBLIC_ROUTE_EXHAUSTION_V132.csv,1687,0.001609,False,False
research/ciclo_ajuste/checkpoints/V132/E0_PUBLIC_SETTLEMENT_RECORD_EXHAUSTION_V132.csv,3023,0.002883,False,False
research/ciclo_ajuste/checkpoints/V132/E0_RECORD_PRODUCER_SYSTEM_MAP_V132.csv,8755,0.008349,False,False
research/ciclo_ajuste/checkpoints/V132/E0_REFERENCE_2006_IMPUTATION_CHAIN_V132.csv,1492,0.001423,False,False
research/ciclo_ajuste/checkpoints/V132/E0_REFERENCE_2006_MODALITY_ALLOCATION_V132.csv,2641,0.002519,False,False
research/ciclo_ajuste/checkpoints/V132/E0_REFERENCE_2006_PARTICIPANT_AWARD_EVENT_MATRIX_V132.csv,4989,0.004758,False,False
research/ciclo_ajuste/checkpoints/V132/E0_REFERENCE_2006_PARTICIPANT_CONCENTRATION_V132.csv,787,0.000751,False,False
research/ciclo_ajuste/checkpoints/V132/E0_REFERENCE_2006_PAYMENT_RECORD_TARGET_MATRIX_V132.csv,4769,0.004548,False,False
research/ciclo_ajuste/checkpoints/V132/E0_REFERENCE_2006_PUBLIC_TENDER_AWARDS_V132.csv,2502,0.002386,False,False
research/ciclo_ajuste/checkpoints/V132/E0_REFERENCE_2006_PUBLIC_TENDER_PARTICIPANT_DISTRIBUTION_V132.csv,2351,0.002242,False,False
research/ciclo_ajuste/checkpoints/V132/E0_REQUEST_ATTACHMENT_MINIMUM_V132.csv,2104,0.002007,False,False
research/ciclo_ajuste/checkpoints/V132/E0_REQUEST_CLOSURE_CRITERIA_V132.csv,5827,0.005557,False,False
research/ciclo_ajuste/checkpoints/V132/E0_REQUEST_RESPONSE_REGISTER_V132.csv,1622,0.001547,False,False
research/ciclo_ajuste/checkpoints/V132/E0_REQUEST_SEARCH_KEY_MATRIX_V132.csv,20069,0.019139,False,False
research/ciclo_ajuste/checkpoints/V132/E0_SECURITY_IDENTIFIER_CROSSWALK_V132.csv,2596,0.002476,False,False
research/ciclo_ajuste/checkpoints/V132/E0_SETTLEMENT_EVIDENCE_LADDER_SUMMARY_V132.csv,738,0.000704,False,False
research/ciclo_ajuste/checkpoints/V132/E0_SETTLEMENT_EVIDENCE_LADDER_V132.csv,2902,0.002768,False,False
research/ciclo_ajuste/checkpoints/V132/E0_SIGADE_Q3_EXCHANGE_BOND_EXTRACT_V132.csv,1580,0.001507,False,False
research/ciclo_ajuste/checkpoints/V132/E0_SIGADE_SIDIF_DISCLOSURE_LADDER_V132.csv,2847,0.002715,False,False
research/ciclo_ajuste/checkpoints/V132/FOUR_LEG_PASS_PANEL_V132.csv,19633,0.018723,False,False
research/ciclo_ajuste/checkpoints/V132/HANDOVER_PROXIMA_SESION_CICLO_AJUSTE_V132_A_V133.md,1785,0.001702,False,False
research/ciclo_ajuste/checkpoints/V132/HISTORICAL_EPISODE_MATRIX_2001_2026_V132.csv,38501,0.036717,False,False
research/ciclo_ajuste/checkpoints/V132/HISTORICAL_EVIDENCE_COVERAGE_V132.csv,6981,0.006658,False,False
research/ciclo_ajuste/checkpoints/V132/HISTORICAL_SOURCE_QUEUE_V132.csv,3821,0.003644,False,False
research/ciclo_ajuste/checkpoints/V132/INHERITED_QA_STATUS_V132.csv,3483,0.003322,False,False
research/ciclo_ajuste/checkpoints/V132/MANIFEST_V132.json,18829,0.017957,False,False
research/ciclo_ajuste/checkpoints/V132/qa_v132.py,5595,0.005336,False,False
research/ciclo_ajuste/checkpoints/V132/README_V132.md,548,0.000523,False,False
research/ciclo_ajuste/checkpoints/V132/RECOVERY_QUEUE_V132.csv,2380,0.002270,False,False
research/ciclo_ajuste/checkpoints/V132/REQUEST_AGN_2018_REPLY_V132.md,5306,0.005060,False,False
research/ciclo_ajuste/checkpoints/V132/REQUEST_BCRA_CRYL_SETTLEMENT_V132.md,8344,0.007957,False,False
research/ciclo_ajuste/checkpoints/V132/REQUEST_BNA_FIRST_STAGE_BLOTTER_V132.md,5548,0.005291,False,False
research/ciclo_ajuste/checkpoints/V132/REQUEST_CAJA_SETTLEMENT_HOLDINGS_V132.md,8481,0.008088,False,False
research/ciclo_ajuste/checkpoints/V132/REQUEST_CNV_CUSTODY_RECORDS_V132.md,4757,0.004537,False,False
research/ciclo_ajuste/checkpoints/V132/REQUEST_ECONOMIA_TESORO_SETTLEMENT_V132.md,12005,0.011449,False,False
research/ciclo_ajuste/checkpoints/V132/REQUEST_SUBMISSION_CHECKLIST_V132.md,2117,0.002019,False,False
research/ciclo_ajuste/checkpoints/V132/RETRIEVAL_LOG_V132.md,1292,0.001232,False,False
research/ciclo_ajuste/checkpoints/V132/SOURCE_REFERENCES_V132.md,2977,0.002839,False,False
research/ciclo_ajuste/checkpoints/V132/STRICT_Q4_FOUR_LEG_COVERAGE_V132.csv,924,0.000881,False,False
research/ciclo_ajuste/checkpoints/V132/VEREDICTO_V132.md,710,0.000677,False,False
research/ciclo_ajuste/checkpoints/V133/ARCHIVAL_PROVENANCE_V133.csv,12697,0.012109,False,False
research/ciclo_ajuste/checkpoints/V133/AUDITORIA_V133.md,721,0.000688,False,False
research/ciclo_ajuste/checkpoints/V133/build_e0_archival_routes_v133.py,45928,0.043800,False,False
research/ciclo_ajuste/checkpoints/V133/CURRENT_OFFICIAL_SUBMISSION_CHANNELS_V133.csv,3257,0.003106,False,False
research/ciclo_ajuste/checkpoints/V133/CURRENT_STATE_V133.csv,12019,0.011462,False,False
research/ciclo_ajuste/checkpoints/V133/E0_AGN_2008_DEBT_AUDIT_PROJECT_BRIDGE_V133.csv,2994,0.002855,False,False
research/ciclo_ajuste/checkpoints/V133/E0_AGN_2008_DEBT_FLOW_ARITHMETIC_AUDIT_V133.csv,1367,0.001304,False,False
research/ciclo_ajuste/checkpoints/V133/E0_AGN_BODEN_REQUEST_PUBLIC_SCHEMA_V133.csv,952,0.000908,False,False
research/ciclo_ajuste/checkpoints/V133/E0_AGN_PARLIAMENTARY_ARCHIVE_CROSSWALK_V133.csv,952,0.000908,False,False
research/ciclo_ajuste/checkpoints/V133/E0_AGN_PUBLIC_METADATA_CROSSWALK_V133.csv,1577,0.001504,False,False
research/ciclo_ajuste/checkpoints/V133/E0_AGN_QUARTERLY_ANNEX_AVAILABILITY_V133.csv,1182,0.001127,False,False
research/ciclo_ajuste/checkpoints/V133/E0_ANNUAL_SERVICE_FEE_SCOPE_AUDIT_V133.csv,1380,0.001316,False,False
research/ciclo_ajuste/checkpoints/V133/E0_ARCHIVAL_RETENTION_AUTHORITY_MATRIX_V133.csv,4160,0.003967,False,False
research/ciclo_ajuste/checkpoints/V133/E0_BCRA_2008_ACCOUNT_VERSION_AUDIT_V133.csv,2584,0.002464,False,False
research/ciclo_ajuste/checkpoints/V133/E0_BNA_2008_BUYBACK_PUBLIC_DISCLOSURE_SCOPE_AUDIT_V133.csv,987,0.000941,False,False
research/ciclo_ajuste/checkpoints/V133/E0_BUYBACK_MODALITY_TERM_AUDIT_V133.csv,2536,0.002419,False,False
research/ciclo_ajuste/checkpoints/V133/E0_CAJA_ARCHIVE_FOURTH_ROUND_SEARCH_AUDIT_V133.csv,944,0.000900,False,False
research/ciclo_ajuste/checkpoints/V133/E0_CAJA_CRYL_SETTLEMENT_STAGE_MATRIX_V133.csv,2442,0.002329,False,False
research/ciclo_ajuste/checkpoints/V133/E0_CAJA_TARGET_COMMUNICATION_MATRIX_V133.csv,2014,0.001921,False,False
research/ciclo_ajuste/checkpoints/V133/E0_COMDOC_LEGACY_QUERY_ROUTE_V133.csv,911,0.000869,False,False
research/ciclo_ajuste/checkpoints/V133/E0_CRYL_CGA_RECORD_MAP_V133.csv,2360,0.002251,False,False
research/ciclo_ajuste/checkpoints/V133/E0_CRYL_EFFECTIVE_VERSION_CHAIN_V133.csv,3971,0.003787,False,False
research/ciclo_ajuste/checkpoints/V133/E0_DEFERRED_MODALITY_EQUIVALENCE_AUDIT_V133.csv,6420,0.006123,False,False
research/ciclo_ajuste/checkpoints/V133/E0_DOCUMENT_SYSTEM_TEMPORAL_MAP_V133.csv,3085,0.002942,False,False
research/ciclo_ajuste/checkpoints/V133/E0_EXCESS_GDP_VS_PAYMENT_CAPACITY_PROCEDURE_V133.csv,1166,0.001112,False,False
research/ciclo_ajuste/checkpoints/V133/E0_EXPEDIENT_PUBLIC_SEARCH_EXHAUSTION_V133.csv,1967,0.001876,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FINANCE_ARCHIVE_PDF_CENSUS_2008_2009_V133.csv,14885,0.014195,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_AGN_CREDITOR_DISTRIBUTION_V133.csv,3234,0.003084,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_AGN_REPORT_INDEX_V133.csv,1847,0.001761,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_BODEN_BUYBACK_AWARDS_2008_V133.csv,2361,0.002252,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_BODEN_BUYBACK_TENDERS_2008_V133.csv,1513,0.001443,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_BODEN_SERVICE_BRIDGE_2007_2012_V133.csv,2802,0.002672,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_BODEN_STOCK_BRIDGE_2007_2012_V133.csv,2097,0.002000,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_BUYBACK_APPROX_AGGREGATE_BRIDGE_V133.csv,2969,0.002831,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_BUYBACK_DEBT_ACCOUNTING_BRIDGE_2008_V133.csv,1820,0.001736,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_BUYBACK_PROGRAM_EVENTS_2005_2009_V133.csv,4971,0.004741,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_BUYBACK_SETTLEMENT_CHAIN_V133.csv,2346,0.002237,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_CUSTODIAN_INFORMATION_GAPS_V133.csv,2946,0.002810,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_EXCESS_GROWTH_BUYBACK_REFERENCE_2006_V133.csv,1853,0.001767,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_GDP_UNITS_REPURCHASE_SCOPE_BRIDGE_V133.csv,1497,0.001428,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_MECHANISM_LEDGER_V133.csv,72722,0.069353,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_METHOD_BREAKS_V133.csv,34044,0.032467,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_PUBLIC_BUYBACK_AWARDS_2008_V133.csv,11054,0.010542,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_PUBLIC_BUYBACK_CALLS_2008_V133.csv,2823,0.002692,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_PUBLIC_BUYBACK_TENDERS_2008_V133.csv,5884,0.005611,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_Q4_DISCOUNT_PESOS_VALUATION_BRIDGE_V133.csv,1706,0.001627,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_Q4_EXCHANGE_BOND_STOCK_MOVEMENTS_V133.csv,1626,0.001551,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_RECONSTRUCTION_V133.md,804,0.000767,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_STOCK_FLOW_BRIDGE_V133.csv,4833,0.004609,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_STRIP_BUYBACK_AWARDS_2009_V133.csv,2218,0.002115,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_STRIP_BUYBACK_OFFERS_2009_V133.csv,9226,0.008799,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_STRIP_BUYBACK_SUMMARY_2009_V133.csv,1084,0.001034,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_TRANSACTION_LEDGER_2004_2006_V133.csv,9552,0.009109,False,False
research/ciclo_ajuste/checkpoints/V133/E0_FISCAL_TRANSACTION_LEDGER_2007_2012_V133.csv,8190,0.007811,False,False
research/ciclo_ajuste/checkpoints/V133/E0_GDP_UNITS_CONTRACTUAL_TIMELINE_V133.csv,2499,0.002383,False,False
research/ciclo_ajuste/checkpoints/V133/E0_GDP_UNITS_PAYMENT_VS_REPURCHASE_SEPARATION_V133.csv,1067,0.001018,False,False
research/ciclo_ajuste/checkpoints/V133/E0_INFORMATION_REQUEST_TRACEABILITY_V133.csv,29291,0.027934,False,False
research/ciclo_ajuste/checkpoints/V133/E0_INSTITUTIONAL_REQUEST_PACKAGE_V133.md,2507,0.002391,False,False
research/ciclo_ajuste/checkpoints/V133/E0_LOCAL_PRIMARY_SOURCE_CENSUS_V133.csv,86567,0.082557,False,False
research/ciclo_ajuste/checkpoints/V133/E0_NEGATIVE_RESPONSE_ADEQUACY_V133.csv,2323,0.002215,False,False
research/ciclo_ajuste/checkpoints/V133/E0_OFFICIAL_2008_PLACEMENTS_XLS_SCOPE_AUDIT_V133.csv,642,0.000612,False,False
research/ciclo_ajuste/checkpoints/V133/E0_ONCP_SIGADE_RECORD_PRODUCER_CONTROL_V133.csv,2530,0.002413,False,False
research/ciclo_ajuste/checkpoints/V133/E0_PUBLIC_ROUTE_EXHAUSTION_V133.csv,1687,0.001609,False,False
research/ciclo_ajuste/checkpoints/V133/E0_PUBLIC_SETTLEMENT_RECORD_EXHAUSTION_V133.csv,3020,0.002880,False,False
research/ciclo_ajuste/checkpoints/V133/E0_RECORD_PRODUCER_SYSTEM_MAP_V133.csv,8755,0.008349,False,False
research/ciclo_ajuste/checkpoints/V133/E0_REFERENCE_2006_IMPUTATION_CHAIN_V133.csv,1492,0.001423,False,False
research/ciclo_ajuste/checkpoints/V133/E0_REFERENCE_2006_MODALITY_ALLOCATION_V133.csv,2641,0.002519,False,False
research/ciclo_ajuste/checkpoints/V133/E0_REFERENCE_2006_PARTICIPANT_AWARD_EVENT_MATRIX_V133.csv,4989,0.004758,False,False
research/ciclo_ajuste/checkpoints/V133/E0_REFERENCE_2006_PARTICIPANT_CONCENTRATION_V133.csv,787,0.000751,False,False
research/ciclo_ajuste/checkpoints/V133/E0_REFERENCE_2006_PAYMENT_RECORD_TARGET_MATRIX_V133.csv,4769,0.004548,False,False
research/ciclo_ajuste/checkpoints/V133/E0_REFERENCE_2006_PUBLIC_TENDER_AWARDS_V133.csv,2502,0.002386,False,False
research/ciclo_ajuste/checkpoints/V133/E0_REFERENCE_2006_PUBLIC_TENDER_PARTICIPANT_DISTRIBUTION_V133.csv,2351,0.002242,False,False
research/ciclo_ajuste/checkpoints/V133/E0_REQUEST_ATTACHMENT_MINIMUM_V133.csv,2104,0.002007,False,False
research/ciclo_ajuste/checkpoints/V133/E0_REQUEST_CLOSURE_CRITERIA_V133.csv,5824,0.005554,False,False
research/ciclo_ajuste/checkpoints/V133/E0_REQUEST_RESPONSE_REGISTER_V133.csv,1622,0.001547,False,False
research/ciclo_ajuste/checkpoints/V133/E0_REQUEST_SEARCH_KEY_MATRIX_V133.csv,21862,0.020849,False,False
research/ciclo_ajuste/checkpoints/V133/E0_SECURITY_IDENTIFIER_CROSSWALK_V133.csv,2596,0.002476,False,False
research/ciclo_ajuste/checkpoints/V133/E0_SETTLEMENT_EVIDENCE_LADDER_SUMMARY_V133.csv,738,0.000704,False,False
research/ciclo_ajuste/checkpoints/V133/E0_SETTLEMENT_EVIDENCE_LADDER_V133.csv,2902,0.002768,False,False
research/ciclo_ajuste/checkpoints/V133/E0_SIGADE_Q3_EXCHANGE_BOND_EXTRACT_V133.csv,1580,0.001507,False,False
research/ciclo_ajuste/checkpoints/V133/E0_SIGADE_SIDIF_DISCLOSURE_LADDER_V133.csv,5063,0.004828,False,False
research/ciclo_ajuste/checkpoints/V133/E0_SIGADE_SIDIF_TARGET_DISCLOSURE_TRANSITIONS_V133.csv,1598,0.001524,False,False
research/ciclo_ajuste/checkpoints/V133/FOUR_LEG_PASS_PANEL_V133.csv,19633,0.018723,False,False
research/ciclo_ajuste/checkpoints/V133/HANDOVER_PROXIMA_SESION_CICLO_AJUSTE_V133_A_V134.md,1555,0.001483,False,False
research/ciclo_ajuste/checkpoints/V133/HISTORICAL_EPISODE_MATRIX_2001_2026_V133.csv,38498,0.036715,False,False
research/ciclo_ajuste/checkpoints/V133/HISTORICAL_EVIDENCE_COVERAGE_V133.csv,6978,0.006655,False,False
research/ciclo_ajuste/checkpoints/V133/HISTORICAL_SOURCE_QUEUE_V133.csv,3818,0.003641,False,False
research/ciclo_ajuste/checkpoints/V133/INHERITED_QA_STATUS_V133.csv,3632,0.003464,False,False
research/ciclo_ajuste/checkpoints/V133/MANIFEST_V133.json,19410,0.018511,False,False
research/ciclo_ajuste/checkpoints/V133/qa_v133.py,4116,0.003925,False,False
research/ciclo_ajuste/checkpoints/V133/README_V133.md,686,0.000654,False,False
research/ciclo_ajuste/checkpoints/V133/RECOVERY_QUEUE_V133.csv,2380,0.002270,False,False
research/ciclo_ajuste/checkpoints/V133/REQUEST_AGN_2018_REPLY_V133.md,6178,0.005892,False,False
research/ciclo_ajuste/checkpoints/V133/REQUEST_BCRA_CRYL_SETTLEMENT_V133.md,8344,0.007957,False,False
research/ciclo_ajuste/checkpoints/V133/REQUEST_BNA_FIRST_STAGE_BLOTTER_V133.md,5548,0.005291,False,False
research/ciclo_ajuste/checkpoints/V133/REQUEST_CAJA_SETTLEMENT_HOLDINGS_V133.md,8481,0.008088,False,False
research/ciclo_ajuste/checkpoints/V133/REQUEST_CNV_CUSTODY_RECORDS_V133.md,4757,0.004537,False,False
research/ciclo_ajuste/checkpoints/V133/REQUEST_ECONOMIA_TESORO_SETTLEMENT_V133.md,13192,0.012581,False,False
research/ciclo_ajuste/checkpoints/V133/REQUEST_SUBMISSION_CHECKLIST_V133.md,2117,0.002019,False,False
research/ciclo_ajuste/checkpoints/V133/RETRIEVAL_LOG_V133.md,1118,0.001066,False,False
research/ciclo_ajuste/checkpoints/V133/SOURCE_REFERENCES_V133.md,3794,0.003618,False,False
research/ciclo_ajuste/checkpoints/V133/STRICT_Q4_FOUR_LEG_COVERAGE_V133.csv,924,0.000881,False,False
research/ciclo_ajuste/checkpoints/V133/VEREDICTO_V133.md,1043,0.000995,False,False
research/ciclo_ajuste/checkpoints/V134/ARCHIVAL_PROVENANCE_V134.csv,16736,0.015961,False,False
research/ciclo_ajuste/checkpoints/V134/AUDITORIA_V134.md,693,0.000661,False,False
research/ciclo_ajuste/checkpoints/V134/build_e0_finddoc_c41_v134.py,59832,0.057060,False,False
research/ciclo_ajuste/checkpoints/V134/CURRENT_OFFICIAL_SUBMISSION_CHANNELS_V134.csv,3257,0.003106,False,False
research/ciclo_ajuste/checkpoints/V134/CURRENT_STATE_V134.csv,12019,0.011462,False,False
research/ciclo_ajuste/checkpoints/V134/E0_AGN_2008_DEBT_AUDIT_PROJECT_BRIDGE_V134.csv,2994,0.002855,False,False
research/ciclo_ajuste/checkpoints/V134/E0_AGN_2008_DEBT_FLOW_ARITHMETIC_AUDIT_V134.csv,1367,0.001304,False,False
research/ciclo_ajuste/checkpoints/V134/E0_AGN_BODEN_REQUEST_PUBLIC_SCHEMA_V134.csv,952,0.000908,False,False
research/ciclo_ajuste/checkpoints/V134/E0_AGN_PARLIAMENTARY_ARCHIVE_CROSSWALK_V134.csv,949,0.000905,False,False
research/ciclo_ajuste/checkpoints/V134/E0_AGN_PUBLIC_METADATA_CROSSWALK_V134.csv,1577,0.001504,False,False
research/ciclo_ajuste/checkpoints/V134/E0_AGN_QUARTERLY_ANNEX_AVAILABILITY_V134.csv,1179,0.001124,False,False
research/ciclo_ajuste/checkpoints/V134/E0_ANNUAL_SERVICE_FEE_SCOPE_AUDIT_V134.csv,1380,0.001316,False,False
research/ciclo_ajuste/checkpoints/V134/E0_ARCHIVAL_RETENTION_AUTHORITY_MATRIX_V134.csv,4160,0.003967,False,False
research/ciclo_ajuste/checkpoints/V134/E0_BCRA_2008_ACCOUNT_VERSION_AUDIT_V134.csv,2584,0.002464,False,False
research/ciclo_ajuste/checkpoints/V134/E0_BICAMERAL_PUBLIC_INVENTORY_AUDIT_V134.csv,1527,0.001456,False,False
research/ciclo_ajuste/checkpoints/V134/E0_BNA_2008_BUYBACK_PUBLIC_DISCLOSURE_SCOPE_AUDIT_V134.csv,987,0.000941,False,False
research/ciclo_ajuste/checkpoints/V134/E0_BUYBACK_MODALITY_TERM_AUDIT_V134.csv,2536,0.002419,False,False
research/ciclo_ajuste/checkpoints/V134/E0_C41_PAYMENT_EXECUTION_CHAIN_V134.csv,2747,0.002620,False,False
research/ciclo_ajuste/checkpoints/V134/E0_CAJA_ARCHIVE_FOURTH_ROUND_SEARCH_AUDIT_V134.csv,944,0.000900,False,False
research/ciclo_ajuste/checkpoints/V134/E0_CAJA_CRYL_SETTLEMENT_STAGE_MATRIX_V134.csv,2442,0.002329,False,False
research/ciclo_ajuste/checkpoints/V134/E0_CAJA_TARGET_COMMUNICATION_MATRIX_V134.csv,2014,0.001921,False,False
research/ciclo_ajuste/checkpoints/V134/E0_COMDOC_FINDDOC_CAPABILITY_V134.csv,1978,0.001886,False,False
research/ciclo_ajuste/checkpoints/V134/E0_COMDOC_LEGACY_QUERY_ROUTE_V134.csv,2088,0.001991,False,False
research/ciclo_ajuste/checkpoints/V134/E0_CRYL_CGA_RECORD_MAP_V134.csv,2360,0.002251,False,False
