persona_id,persona,anio,tipo_ddjj,rectificativa,dj_id,periodo_controlado,bienes_resumen_ars,bienes_detalle_ars,bienes_ratio_resumen_detalle,bienes_estado,deudas_resumen_ars,deudas_detalle_ars,deudas_ratio_resumen_detalle,deudas_estado,calidad_fuente,fuente_url
sen-fernandez-sagasti-anabel,Anabel Fernández Sagasti,2024,Anual,0,809530,cierre,104686434.25,104686434.25,1.0,concilia,12439767.89,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-gadano-natalia-elena,Natalia Elena Gadano,2023,Inicial,1,757003,inicio,6701845.01,6701845.01,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-gadano-natalia-elena,Natalia Elena Gadano,2024,Anual,0,793922,cierre,667993160.0,66799316.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-galaretto-eduardo-horacio,Eduardo Horacio Galaretto,2023,Anual,0,711899,cierre,128555282.95,128555282.95,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-galaretto-eduardo-horacio,Eduardo Horacio Galaretto,2024,Anual,0,800772,cierre,342772463.85,342772463.85,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-gimenez-navarro-maria-celeste,María Celeste Giménez Navarro,2023,Anual,0,717054,cierre,5873936.35,5873936.35,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-gimenez-navarro-maria-celeste,María Celeste Giménez Navarro,2024,Anual,0,797676,cierre,37509216.42,37509216.42,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-huala-maria-victoria,María Victoria Huala,2022,Anual,0,662238,cierre,6827140.0,682714.0,10.0,resumen_10x_detalle,1768518.84,1768518.84,1.0,concilia,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-huala-maria-victoria,María Victoria Huala,2023,Anual,1,744119,cierre,11780447.54,11780447.54,1.0,concilia,20819807.86,20819807.86,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-huala-maria-victoria,María Victoria Huala,2024,Anual,0,799792,cierre,29027389.06,29027389.06,1.0,concilia,14552092.39,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-juez-luis-alfredo,Luis Alfredo Juez,2022,Anual,0,661696,cierre,30744067.5,30744067.5,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-juez-luis-alfredo,Luis Alfredo Juez,2023,Anual,1,727247,cierre,491468310.0,49146831.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-juez-luis-alfredo,Luis Alfredo Juez,2024,Anual,0,806422,cierre,92530033.5,92530033.5,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-juri-mariana,Mariana Juri,2022,Anual,0,672128,cierre,78804510.0,7880451.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-juri-mariana,Mariana Juri,2023,Anual,0,746120,cierre,212022600.0,21202260.0,10.0,resumen_10x_detalle,2266666.69,2266666.69,1.0,concilia,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-juri-mariana,Mariana Juri,2024,Anual,0,801160,cierre,28611799.74,28611799.74,1.0,concilia,12666660.0,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-kirchner-alicia-margarita-antonia,Alicia Margarita Antonia Kirchner,2023,Anual,0,757437,cierre,43626664.46,43626664.46,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-kirchner-alicia-margarita-antonia,Alicia Margarita Antonia Kirchner,2024,Anual,0,779847,cierre,123327181.48,123327181.48,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-kroneberger-daniel-ricardo,Daniel Ricardo Kroneberger,2022,Anual,0,647266,cierre,33256822.49,33256822.49,1.0,concilia,16000080.0,1600008.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-kroneberger-daniel-ricardo,Daniel Ricardo Kroneberger,2023,Anual,0,713091,cierre,38678302.02,38678302.02,1.0,concilia,16000080.0,1600008.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-kroneberger-daniel-ricardo,Daniel Ricardo Kroneberger,2024,Anual,0,787164,cierre,135811406.1,135811406.1,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-lewandowski-marcelo-nestor,Marcelo Néstor Lewandowski,2022,Anual,0,637032,cierre,15791724.23,15791724.23,1.0,concilia,3850000.0,385000.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-lewandowski-marcelo-nestor,Marcelo Néstor Lewandowski,2023,Anual,0,712625,cierre,42041772.89,42041772.89,1.0,concilia,8440000.0,844000.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-lewandowski-marcelo-nestor,Marcelo Néstor Lewandowski,2024,Anual,0,788706,cierre,115292096.84,115292096.84,1.0,concilia,91060000.0,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-linares-carlos-alberto,Carlos Alberto Linares,2022,Anual,0,640206,cierre,49181879.47,49181879.47,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-linares-carlos-alberto,Carlos Alberto Linares,2023,Anual,0,705890,cierre,191068879.98,191068879.98,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-linares-carlos-alberto,Carlos Alberto Linares,2024,Anual,0,793006,cierre,291950266.42,291950266.42,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-losada-carolina,Carolina Losada,2022,Anual,0,673896,cierre,32456263.28,32456263.28,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-losada-carolina,Carolina Losada,2023,Anual,0,741505,cierre,75926199.77,75926199.77,1.0,concilia,5309225.89,5309225.89,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-losada-carolina,Carolina Losada,2024,Anual,0,807001,cierre,168026421.86,168026421.86,1.0,concilia,6290686.56,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-manzur-juan-luis,Juan Luis Manzur,2022,Anual,0,644743,cierre,86506304.08,86506304.08,1.0,concilia,384459.2,384459.2,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-manzur-juan-luis,Juan Luis Manzur,2023,Anual,0,740084,cierre,135771728.6,135771728.6,1.0,concilia,5546332.3,5546332.3,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-manzur-juan-luis,Juan Luis Manzur,2024,Anual,0,780154,cierre,418544621.79,418544621.79,1.0,concilia,3158330.66,3158330.66,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-marks-ana-ines,Ana Inés Marks,2022,Anual,0,622899,cierre,15000000.0,1500000.0,10.0,resumen_10x_detalle,7805000.0,780500.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-marks-ana-ines,Ana Inés Marks,2023,Baja,0,685516,cierre,16000000.0,1600000.0,10.0,resumen_10x_detalle,741594.88,741594.88,1.0,concilia,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-marks-ana-ines,Ana Inés Marks,2024,Anual,0,822235,cierre,171804681.05,171804681.05,1.0,concilia,728428.87,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-marquez-nadia-judith,Nadia Judith Márquez,2022,Anual,0,677698,cierre,91800740.0,9180074.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-marquez-nadia-judith,Nadia Judith Márquez,2023,Anual,0,745788,cierre,21107180.33,21107180.33,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-marquez-nadia-judith,Nadia Judith Márquez,2024,Anual,1,821706,cierre,35632796.33,35632796.33,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-mendoza-sandra-mariela,Sandra Mariela Mendoza,2022,Anual,0,632285,cierre,23057022.14,23057022.14,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-mendoza-sandra-mariela,Sandra Mariela Mendoza,2023,Anual,0,723243,cierre,114350744.84,114350744.84,1.0,concilia,186500000.0,18650000.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-mendoza-sandra-mariela,Sandra Mariela Mendoza,2024,Anual,0,814201,cierre,197068569.39,197068569.39,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-monte-de-oca-maria-belen,María Belén Monte de Oca,2024,Anual,0,822444,cierre,46885000.0,4688500.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-monteverde-agustin-anibal,Agustín Aníbal Monteverde,2024,Anual,0,822535,cierre,357984920.54,357984920.54,1.0,concilia,10177415.32,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-neder-jose-emilio,José Emilio Neder,2022,Anual,0,626314,cierre,12467811.07,12467811.07,1.0,concilia,131172.17,131172.17,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-neder-jose-emilio,José Emilio Neder,2023,Anual,0,710673,cierre,30108517.28,30108517.28,1.0,concilia,215945.03,215945.03,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-neder-jose-emilio,José Emilio Neder,2024,Anual,0,773048,cierre,70059364.04,70059364.04,1.0,concilia,2915290.0,291529.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-olivera-lucero-bruno-antonio,Bruno Antonio Olivera Lucero,2022,Anual,0,676741,cierre,66757830.0,6675783.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-olivera-lucero-bruno-antonio,Bruno Antonio Olivera Lucero,2023,Anual,0,711627,cierre,142119560.0,14211956.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-olivera-lucero-bruno-antonio,Bruno Antonio Olivera Lucero,2024,Anual,0,816670,cierre,260171000.0,26017100.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-paoltroni-francisco-manuel,Francisco Manuel Paoltroni,2022,Anual,1,677483,cierre,283612992.78,283612992.78,1.0,concilia,15311783.33,15311783.33,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-paoltroni-francisco-manuel,Francisco Manuel Paoltroni,2023,Anual,0,754127,cierre,320977385.22,320977385.22,1.0,concilia,84349495.42,84349495.42,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-paoltroni-francisco-manuel,Francisco Manuel Paoltroni,2024,Anual,1,826903,cierre,1428457142.01,1428457142.01,1.0,concilia,317189226.27,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-recalde-mariano,Mariano Recalde,2022,Anual,0,676022,cierre,102021811.5,102021811.5,1.0,concilia,2760000.0,276000.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-recalde-mariano,Mariano Recalde,2023,Anual,0,761374,cierre,390145810.6,390145810.6,1.0,concilia,7356795.09,7356795.09,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-recalde-mariano,Mariano Recalde,2024,Anual,0,826749,cierre,982380851.65,982380851.65,1.0,concilia,1656457.36,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-rejal-jesus-fernando,Jesús Fernando Rejal,2022,Anual,0,677019,cierre,662238000.0,66223800.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-rejal-jesus-fernando,Jesús Fernando Rejal,2023,Anual,0,713545,cierre,295725611.06,295725611.06,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-rejal-jesus-fernando,Jesús Fernando Rejal,2024,Anual,1,773364,cierre,61982788.05,61982788.05,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-rojas-decut-sonia-elizabeth,Sonia Elizabeth Rojas Decut,2023,Anual,0,757901,cierre,29421580.53,29421580.53,1.0,concilia,2011492.64,2011492.64,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-rojas-decut-sonia-elizabeth,Sonia Elizabeth Rojas Decut,2024,Anual,0,774570,cierre,73303007.86,73303007.86,1.0,concilia,6860663.56,6860663.56,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-salino-fernando-aldo,Fernando Aldo Salino,2023,Anual,0,707822,cierre,29668005.51,29668005.51,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-salino-fernando-aldo,Fernando Aldo Salino,2024,Anual,1,777380,cierre,49271852.57,49271852.57,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-soria-martin-ignacio,Martin Ignacio Soria,2022,Anual,1,655434,cierre,26631574.44,26631574.44,1.0,concilia,1504140.0,150414.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-soria-martin-ignacio,Martin Ignacio Soria,2023,Anual,0,745162,cierre,82189266.66,82189266.66,1.0,concilia,5025960.0,502596.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-soria-martin-ignacio,Martin Ignacio Soria,2024,Anual,0,795325,cierre,183868586.69,183868586.69,1.0,concilia,166323470.0,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-suarez-rodolfo-alejandro,Rodolfo Alejandro Suárez,2023,Anual,0,739603,cierre,164876796.46,164876796.46,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-suarez-rodolfo-alejandro,Rodolfo Alejandro Suárez,2024,Anual,2,827231,cierre,525760448.49,525760448.49,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-terenzi-edith-elizabeth,Edith Elizabeth Terenzi,2022,Anual,0,627993,cierre,13128206.65,13128206.65,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-terenzi-edith-elizabeth,Edith Elizabeth Terenzi,2023,Anual,0,718001,cierre,30531801.25,30531801.25,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-terenzi-edith-elizabeth,Edith Elizabeth Terenzi,2024,Anual,0,802532,cierre,65779477.58,65779477.58,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-valenzuela-mercedes-gabriela,Mercedes Gabriela Valenzuela,2022,Anual,0,646378,cierre,447262850.0,44726285.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-valenzuela-mercedes-gabriela,Mercedes Gabriela Valenzuela,2023,Anual,0,705453,cierre,407310000.0,40731000.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-valenzuela-mercedes-gabriela,Mercedes Gabriela Valenzuela,2024,Anual,0,801726,cierre,499777360.0,49977736.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-vigo-alejandra-maria,Alejandra María Vigo,2022,Anual,0,628402,cierre,53360017.91,53360017.91,1.0,concilia,684615.86,684615.86,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-vigo-alejandra-maria,Alejandra María Vigo,2023,Anual,0,707492,cierre,178964782.35,178964782.35,1.0,concilia,1935911.53,1935911.53,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-vigo-alejandra-maria,Alejandra María Vigo,2024,Anual,0,772576,cierre,362301090.87,362301090.87,1.0,concilia,3192123.9,3192123.9,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
sen-zamora-gerardo,Gerardo Zamora,2022,Inicial,0,676743,inicio,26521595.52,26521595.52,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-milei-javier-gerardo,Javier Gerardo Milei,2022,Anual,0,666955,cierre,21101634.54,21101634.54,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-milei-javier-gerardo,Javier Gerardo Milei,2023,Anual,0,749085,cierre,125640891.45,125640891.45,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-milei-javier-gerardo,Javier Gerardo Milei,2024,Anual,0,797241,cierre,206046375.48,206046375.48,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-villarruel-victoria-eugenia,Victoria Eugenia Villarruel,2022,Anual,1,757056,cierre,4405137.81,4405137.81,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-villarruel-victoria-eugenia,Victoria Eugenia Villarruel,2023,Anual,1,757099,cierre,36880425.47,36880425.47,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-villarruel-victoria-eugenia,Victoria Eugenia Villarruel,2024,Anual,0,808969,cierre,80223743.06,80223743.06,1.0,concilia,8967440.0,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-santilli-diego-cesar,Diego César Santilli,2022,Anual,0,632094,cierre,109183552.96,109183552.96,1.0,concilia,8350000.0,835000.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-santilli-diego-cesar,Diego César Santilli,2023,Anual,0,725653,cierre,314897257.49,314897257.49,1.0,concilia,11430000.0,1143000.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-santilli-diego-cesar,Diego César Santilli,2024,Anual,0,785850,cierre,691124004.17,691124004.17,1.0,concilia,4610000.0,461000.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-milei-karina-elizabeth,Karina Elizabeth Milei,2023,Anual,0,748973,cierre,3548270.42,3548270.42,1.0,concilia,10908660.0,1090866.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-milei-karina-elizabeth,Karina Elizabeth Milei,2024,Anual,0,795500,cierre,11401021.93,11401021.93,1.0,concilia,8419610.0,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-presti-carlos-alberto,Carlos Alberto Presti,2022,Anual,0,661174,cierre,8017111.51,8017111.51,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-presti-carlos-alberto,Carlos Alberto Presti,2023,Anual,0,751888,cierre,59607451.51,59607451.51,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-caputo-luis-andres,Luis Andrés Caputo,2023,Anual,1,754853,cierre,4996083558.32,4996083558.32,1.0,concilia,10844968.1,10844968.1,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-caputo-luis-andres,Luis Andrés Caputo,2024,Anual,0,804505,cierre,11851166833.39,11851166833.39,1.0,concilia,195687299.53,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-monteoliva-alejandra-susana,Alejandra Susana Monteoliva,2024,Anual,0,815087,cierre,59134409.58,59134409.58,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-lugones-mario-ivan,Mario Iván Lugones,2023,Anual,0,752253,cierre,63168807.11,63168807.11,1.0,concilia,2351418.39,2351418.39,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-lugones-mario-ivan,Mario Iván Lugones,2024,Anual,0,807657,cierre,282086796.17,282086796.17,1.0,concilia,1019895.16,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-pettovello-sandra-viviana,Sandra Viviana Pettovello,2022,Anual,0,677040,cierre,18254349.04,18254349.04,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-pettovello-sandra-viviana,Sandra Viviana Pettovello,2023,Anual,1,753661,cierre,60159721.82,60159721.82,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-pettovello-sandra-viviana,Sandra Viviana Pettovello,2024,Anual,1,819791,cierre,130704785.27,130704785.27,1.0,concilia,0.0,0.0,,concilia_cero,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
pen-sturzenegger-federico-adolfo,Federico Adolfo Sturzenegger,2024,Anual,0,812847,cierre,2371733030.08,2371733030.08,1.0,concilia,6864732.07,0.0,,detalle_ausente,detalle_ausente_o_cero,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
gov-torres-ignacio-agustin,Ignacio Agustín Torres,2022,Anual,0,672052,cierre,93573649.24,93573649.24,1.0,concilia,1605010.25,1605010.25,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
gov-torres-ignacio-agustin,Ignacio Agustín Torres,2023,Baja,0,686423,cierre,257225285.11,257225285.11,1.0,concilia,15166180.62,15166180.62,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
gov-frigerio-rogelio,Rogelio Frigerio,2022,Anual,0,638979,cierre,182251913.76,182251913.76,1.0,concilia,9822463.8,9822463.8,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
gov-insfran-gildo,Gildo Insfrán,2022,Anual,0,675104,cierre,134723223.29,134723223.29,1.0,concilia,1123570.0,112357.0,10.0,resumen_10x_detalle,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
gov-figueroa-rolando-ceferino,Rolando Ceferino Figueroa,2022,Anual,0,664306,cierre,26430167.24,26430167.24,1.0,concilia,85272.91,85272.91,1.0,concilia,concilia,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
gov-vidal-claudio-orlando,Claudio Orlando Vidal,2022,Anual,0,617814,cierre,147618890.0,14761889.0,10.0,resumen_10x_detalle,0.0,0.0,,concilia_cero,quiebre_escala_decimal,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales
