indice_tiempo,emae_original,emae_desestacionalizada,emae_tendencia_ciclo,emae_original_via,emae_desestacionalizada_vm,emae_tendencia_ciclo_vm
2023-04-01,150.05952685002168,147.53224583499846,148.3480369970921,-0.04821821470150889,-0.021361607375077862,-0.0021899907367798344
2023-05-01,153.8108541920872,145.62328742845165,148.0018911303971,-0.0660547148661933,-0.012939262164298748,-0.0023333363467544777
2023-06-01,152.59547604983808,146.08926594642224,147.6147166911959,-0.054872053047033464,0.0031998901150995795,-0.0026160100809798914
2023-07-01,150.20312548746972,148.6911839315234,147.17511504295197,-0.014708624420319616,0.017810466554438076,-0.002978034020574949
2023-08-01,151.92217936039572,150.0285645140801,146.68020263880157,0.003013489701333416,0.008994350217647051,-0.003362745148906221
2023-09-01,148.41237963196167,149.643680077251,146.14050006800522,-0.005107916171961824,-0.002565407714695489,-0.0036794506762808377
2023-10-01,147.51381302893859,148.00946878449926,145.5796726380771,0.006546489852388149,-0.0109206836660799,-0.0038375907408769727
2023-11-01,146.36635231658468,146.35986201157135,145.0294453105957,-0.011241890488223327,-0.011145278653284851,-0.0037795615109627034
2023-12-01,139.342627273609,142.8408797734873,144.5341794379914,-0.04677891192242445,-0.024043355806155575,-0.0034149332333417437
2024-01-01,137.37335131476613,143.50372627874964,144.14240026401174,-0.039579732809045476,0.004640453813456347,-0.0027106333982942488
2024-02-01,133.46450585818494,143.73405745303077,143.9003566769223,-0.027697638812231418,0.0016050536125711279,-0.001679197700649504
2024-03-01,142.39572369405857,142.0898066454663,143.84698353493195,-0.08170308488553468,-0.011439535185332028,-0.00037090347253410094
2024-04-01,147.25689957052242,141.12508437171982,144.00290416304108,-0.018676770068056903,-0.006789524854190154,0.001083933943399451
2024-05-01,156.76909867816687,142.83832491106693,144.36812819412728,0.019233002128609566,0.012139872560390952,0.002536226843541156
2024-06-01,147.35712225489846,143.68907555762658,144.9253256527061,-0.03432836890412638,0.005956039088874432,0.0038595600396618135
2024-07-01,149.65170282067913,147.28415957594882,145.63964072356882,-0.003671179710814876,0.025019884109981794,0.004928849168670979
2024-08-01,147.28124861080667,147.82949220892567,146.46314634054664,-0.03054807908317092,0.0037025884830177436,0.005654405715960875
2024-09-01,144.7966985658174,147.86734414916225,147.34307891115623,-0.02436239534134932,0.00025605134449824263,0.006007877016130925
2024-10-01,148.10394079332772,149.0772460910308,148.22246905613449,0.0040004915625995174,0.0081823471492668,0.005968316608264468
2024-11-01,148.1787290454886,150.8067404181716,149.05295938117266,0.012382468376227918,0.011601329998306431,0.005602998859259634
2024-12-01,148.67761660915863,151.4615806820557,149.80008623128035,0.06699306248345471,0.0043422479795554025,0.005012492561097481
2025-01-01,146.49668450002147,151.9028548224955,150.4408766132152,0.06641268556046853,0.002913439424391706,0.004277636936373508
2025-02-01,141.40461989508793,153.4935201344782,150.96654691826183,0.05949232708612362,0.010471595901482278,0.00349419863058964
2025-03-01,150.61008323211774,149.31840483832218,151.38172496348201,0.05768684146518299,-0.027200596432332302,0.002750132752555867
2025-04-01,158.93908114668073,152.35852404350794,151.700887294613,0.07933198111755457,0.020359976444146444,0.002108328011244387
2025-05-01,165.0745517100542,152.12964111898245,151.94658597568645,0.05297889126056465,-0.0015022653045663192,0.0016196258667642294
2025-06-01,156.78921353289212,151.50751953044457,152.14393461496158,0.06400838407849752,-0.004089417315139232,0.0012988027207581077
2025-07-01,153.77120720937,151.354343475533,152.31655807533912,0.027527280418767397,-0.0010110128882466762,0.0011346062583066363
2025-08-01,150.37620998417583,152.36783814947248,152.485181818429,0.021013953932096596,0.006696171716428445,0.0011070611443733114
2025-09-01,151.7041464938178,153.4060967432096,152.66272535633675,0.047704457328221705,0.00681415846248723,0.0011643330570911825
2025-10-01,152.8338843125518,153.1043629893144,152.85582558966763,0.03193664863938017,-0.0019668954513604175,0.0012648813446776153
2025-11-01,147.96980447689901,152.9836862962343,153.06910313427898,-0.0014099497946528095,-0.0007881989168951886,0.0013952856804022584
2025-12-01,153.8525121126555,155.89520740777738,153.30538384870047,0.03480615052567426,0.019031579000555965,0.0015436212114878778
2026-01-01,149.4318861992643,156.36605874815257,153.56717850732065,0.020035959921280044,0.0030203067060528,0.0017076677416532071
2026-02-01,139.3365199989212,152.47861532335506,153.8599087710904,-0.01462540543372004,-0.02486117163737389,0.0019062033086438834
2026-03-01,159.9499096193297,156.4698201506535,154.18637754509663,0.06201328746905732,0.026175505455859893,0.0021218573221173376
2026-04-01,161.71805294443547,153.90332453400006,154.54371532399702,0.01748450901883647,-0.01640249611191702,0.002317570362504018
2026-05-01,165.66808413621425,152.96249448451684,154.92890282828878,0.003595541650796452,-0.00611312362700378,0.0024924177827887473
2026-06-01,161.01331908191355,154.1172638221334,155.31027391562463,0.02694130198015987,0.007549362616686706,0.0024615877371734207
