persona_id,persona,nivel_cargo_actual,jurisdiccion_actual,oa_nombre,oa_person_key,estado_revision_identidad,anio,tipo_ddjj,rectificativa,dj_id,organismo_oa,cargo_oa,total_bienes_ars,deudas_ars,diferencia_valuacion_ars,ingresos_neto_gastos_ars,fuente_url,publicable_en_tab
dip-zago-oscar,Oscar Zago,Diputados nacionales,Ciudad De Buenos Aires,ZAGO OSCAR ROBERTO,4167e224941b1b28,identidad_confirmada_cruce_oficial,2023,Anual,0,751806,,diputado nacional,44987763.48,0.00,0.00,18148327.04,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-zago-oscar,Oscar Zago,Diputados nacionales,Ciudad De Buenos Aires,ZAGO OSCAR ROBERTO,4167e224941b1b28,identidad_confirmada_cruce_oficial,2024,Anual,0,817670,,dipurado nacional,86587875.83,0.00,0.00,44026987.53,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-zapata-carlos-raul,Carlos Raúl Zapata,Diputados nacionales,Salta,ZAPATA CARLOS RAUL,dadede8afd3ac7e2,revision_manual_identidad,2017,Inicial,0,254847,,Diputado nacional,89906.83,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-zapata-carlos-raul,Carlos Raúl Zapata,Diputados nacionales,Salta,ZAPATA CARLOS RAUL,dadede8afd3ac7e2,revision_manual_identidad,2021,Inicial,0,547066,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,Diputado Nacional,1365963.72,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-zapata-carlos-raul,Carlos Raúl Zapata,Diputados nacionales,Salta,ZAPATA CARLOS RAUL,dadede8afd3ac7e2,revision_manual_identidad,2022,Anual,0,637157,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,Diputado Nacional,6427373.60,191078.67,350364.98,5074110.70,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-zapata-carlos-raul,Carlos Raúl Zapata,Diputados nacionales,Salta,ZAPATA CARLOS RAUL,dadede8afd3ac7e2,revision_manual_identidad,2023,Anual,0,742653,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,11337041.65,913144.66,0.00,13385520.13,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-zapata-carlos-raul,Carlos Raúl Zapata,Diputados nacionales,Salta,ZAPATA CARLOS RAUL,dadede8afd3ac7e2,revision_manual_identidad,2024,Anual,0,815855,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,diputado nacional,24280306.17,1956311.88,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-zaracho-natalia,Natalia Zaracho,Diputados nacionales,Buenos Aires,ZARACHO NATALIA BEATRIZ,4203aed87aecc976,identidad_confirmada_cruce_oficial,2018,Anual,0,413970,COOPERATIVA DE TRABAJO AMANECER DE LOS CARTONEROS,Diputada Nacional por la Provincia de Buenos Aires,510000.00,30000.00,0.00,1995500.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-zaracho-natalia,Natalia Zaracho,Diputados nacionales,Buenos Aires,ZARACHO NATALIA BEATRIZ,4203aed87aecc976,identidad_confirmada_cruce_oficial,2021,Inicial,0,585564,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADA NACIONAL,87135.99,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-zaracho-natalia,Natalia Zaracho,Diputados nacionales,Buenos Aires,ZARACHO NATALIA BEATRIZ,4203aed87aecc976,identidad_confirmada_cruce_oficial,2022,Anual,0,674262,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADDA NACIONAL,1680733.57,0.00,1954146.27,3553143.85,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-zaracho-natalia,Natalia Zaracho,Diputados nacionales,Buenos Aires,ZARACHO NATALIA BEATRIZ,4203aed87aecc976,identidad_confirmada_cruce_oficial,2023,Anual,0,759438,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADA NACIONAL,48039680.00,589959.60,1631027.51,10103344.92,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-zaracho-natalia,Natalia Zaracho,Diputados nacionales,Buenos Aires,ZARACHO NATALIA BEATRIZ,4203aed87aecc976,identidad_confirmada_cruce_oficial,2024,Anual,0,769789,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADA NACIONAL,83662080.00,1149771.69,2589228.10,11391656.01,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-zulli-christian-alejandro,Christian Alejandro Zulli,Diputados nacionales,Corrientes,ZULLI CHRISTIAN ALEJANDRO,1ed824a4ede0837f,identidad_confirmada_cruce_oficial,2019,Anual,0,583324,ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL ANS,Jefe UDAI ANSES Corrientes,0.00,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-zulli-christian-alejandro,Christian Alejandro Zulli,Diputados nacionales,Corrientes,ZULLI CHRISTIAN ALEJANDRO,1ed824a4ede0837f,identidad_confirmada_cruce_oficial,2020,Anual,0,494759,ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL ANS,JEFE UDAI CORRIENTES ANSES,5955790.00,2410000.00,0.00,976441.62,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-zulli-christian-alejandro,Christian Alejandro Zulli,Diputados nacionales,Corrientes,ZULLI CHRISTIAN ALEJANDRO,1ed824a4ede0837f,identidad_confirmada_cruce_oficial,2021,Anual,0,594996,ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL ANS,JEFE UDAI CORRIENTES,8166830.00,3760000.00,1309000.00,2402848.93,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-zulli-christian-alejandro,Christian Alejandro Zulli,Diputados nacionales,Corrientes,ZULLI CHRISTIAN ALEJANDRO,1ed824a4ede0837f,identidad_confirmada_cruce_oficial,2022,Anual,0,666590,ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL ANS,JEFE UDAI CORRIENTES,20234620.00,2600000.00,9219430.00,5245253.81,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-zulli-christian-alejandro,Christian Alejandro Zulli,Diputados nacionales,Corrientes,ZULLI CHRISTIAN ALEJANDRO,1ed824a4ede0837f,identidad_confirmada_cruce_oficial,2023,Anual,0,737119,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,93887400.00,5660000.00,17476200.00,19293512.11,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-zulli-christian-alejandro,Christian Alejandro Zulli,Diputados nacionales,Corrientes,ZULLI CHRISTIAN ALEJANDRO,1ed824a4ede0837f,identidad_confirmada_cruce_oficial,2024,Anual,0,804507,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,288557910.00,286743800.00,159950510.00,50012350.37,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-abad-maximiliano,Maximiliano Abad,Senado nacional,Buenos Aires,ABAD MAXIMILIANO,2858a9ec7c88116f,identidad_confirmada_cruce_oficial,2022,Anual,0,679722,H CAMARA DE DIPUTADOS PCIA BS AS,DIPUTADO PROVINCIAL,33721340.49,0.00,8417989.33,6488214.74,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-abad-maximiliano,Maximiliano Abad,Senado nacional,Buenos Aires,ABAD MAXIMILIANO,2858a9ec7c88116f,identidad_confirmada_cruce_oficial,2023,Inicial,0,693266,,SENADOR NACIONAL,28217118.96,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-abad-maximiliano,Maximiliano Abad,Senado nacional,Buenos Aires,ABAD MAXIMILIANO,2858a9ec7c88116f,identidad_confirmada_cruce_oficial,2024,Anual,0,821429,HONORABLE SENADO DE LA NACION,SENADOR NACIONAL,207344565.45,0.00,0.00,67443693.51,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-abdala-bartolome-esteban,Bartolomé Esteban Abdala,Senado nacional,San Luis,ABDALA BARTOLOME ESTEBAN,62726d2f16a94d67,identidad_confirmada_cruce_oficial,2022,Anual,0,677121,,SENADOR NACIONAL 1° TITULAR,58387164.53,7500000.00,38528123.11,3738009.93,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-abdala-bartolome-esteban,Bartolomé Esteban Abdala,Senado nacional,San Luis,ABDALA BARTOLOME ESTEBAN,62726d2f16a94d67,identidad_confirmada_cruce_oficial,2023,Anual,0,818157,,,110703314.95,0.00,0.00,8152506.75,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-abdala-bartolome-esteban,Bartolomé Esteban Abdala,Senado nacional,San Luis,ABDALA BARTOLOME ESTEBAN,62726d2f16a94d67,identidad_confirmada_cruce_oficial,2024,Anual,0,818193,,,197910994.26,0.00,0.00,43619056.37,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-almeida-romina-maria,Romina María Almeida,Senado nacional,Entre Ríos,ALMEIDA ROMINA MARIA,da9f6d2d0c7d4f4b,identidad_confirmada_cruce_oficial,2024,Anual,0,822755,,Candidata a Senadora Nacional,7651677.34,0.00,26910000.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-andrada-guillermo-eduardo,Guillermo Eduardo Andrada,Senado nacional,Catamarca,ANDRADA GUILLERMO EDUARDO,11327925c401fab3,identidad_confirmada_cruce_oficial,2021,Anual,0,593574,HONORABLE SENADO DE LA NACION,senador nacional,14267772.35,267414.08,8871285.03,4610710.44,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-andrada-guillermo-eduardo,Guillermo Eduardo Andrada,Senado nacional,Catamarca,ANDRADA GUILLERMO EDUARDO,11327925c401fab3,identidad_confirmada_cruce_oficial,2022,Anual,0,649856,,SENADOR NACIONAL,31310818.23,2223950.00,0.00,5102970.11,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-andrada-guillermo-eduardo,Guillermo Eduardo Andrada,Senado nacional,Catamarca,ANDRADA GUILLERMO EDUARDO,11327925c401fab3,identidad_confirmada_cruce_oficial,2023,Anual,0,736576,,SENADOR NACIONAL,102847251.54,6707732.05,55231499.64,15744600.33,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-andrada-guillermo-eduardo,Guillermo Eduardo Andrada,Senado nacional,Catamarca,ANDRADA GUILLERMO EDUARDO,11327925c401fab3,identidad_confirmada_cruce_oficial,2024,Anual,0,787128,,SENADOR NACIONAL,158533790.02,1089637.94,12478408.99,66311915.28,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-arce-carlos-omar,Carlos Omar Arce,Senado nacional,Misiones,ARCE CARLOS OMAR,8c89b310ab1e8b7f,identidad_confirmada_cruce_oficial,2022,Anual,0,675047,,SENADOR NACIONAL,53592850.00,0.00,0.00,2545629.08,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-arce-carlos-omar,Carlos Omar Arce,Senado nacional,Misiones,ARCE CARLOS OMAR,8c89b310ab1e8b7f,identidad_confirmada_cruce_oficial,2023,Anual,0,757731,,SENADOR NACIONAL,12498406.14,0.00,0.00,10784119.43,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-arce-carlos-omar,Carlos Omar Arce,Senado nacional,Misiones,ARCE CARLOS OMAR,8c89b310ab1e8b7f,identidad_confirmada_cruce_oficial,2024,Anual,0,772010,,senador nacional,26686865.15,0.00,0.00,36104268.61,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-arrascaeta-ivanna-marcela,Ivanna Marcela Arrascaeta,Senado nacional,San Luis,ARRASCAETA IVANNA MARCELA,776d4fdf330645aa,revision_manual_identidad,2022,Anual,0,677724,,SEGUNDO TITULAR SENADOR NACIONAL,30439610.00,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-atauche-ezequiel,Ezequiel Atauche,Senado nacional,Jujuy,ATAUCHE EZEQUIEL,8fbf19a9adc33b90,identidad_confirmada_cruce_oficial,2022,Anual,0,677181,,senador nacional,197508280.97,4339297.99,0.00,10013876.13,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-atauche-ezequiel,Ezequiel Atauche,Senado nacional,Jujuy,ATAUCHE EZEQUIEL,8fbf19a9adc33b90,identidad_confirmada_cruce_oficial,2023,Anual,0,748891,,senador nacional,593194831.91,5625000.00,0.00,45542700.12,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-atauche-ezequiel,Ezequiel Atauche,Senado nacional,Jujuy,ATAUCHE EZEQUIEL,8fbf19a9adc33b90,identidad_confirmada_cruce_oficial,2024,Anual,0,790765,ATAUCHE EZEQUIEL,senador nacional,1091510958.61,38353038.67,0.00,110901084.97,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-avila-beatriz-luisa,Beatriz Luisa Avila,Senado nacional,Tucumán,AVILA BEATRIZ LUISA,0858e0d4da9b41ba,identidad_confirmada_cruce_oficial,2017,Anual,0,335989,,DIPUTADA NACIONAL,460243.28,0.00,.01,628920.64,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-avila-beatriz-luisa,Beatriz Luisa Avila,Senado nacional,Tucumán,AVILA BEATRIZ LUISA,0858e0d4da9b41ba,identidad_confirmada_cruce_oficial,2018,Anual,0,386247,,DIPUTADA NACIONAL,1244099.77,281611.81,0.00,1759878.49,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-avila-beatriz-luisa,Beatriz Luisa Avila,Senado nacional,Tucumán,AVILA BEATRIZ LUISA,0858e0d4da9b41ba,identidad_confirmada_cruce_oficial,2019,Anual,0,445957,,DIPUTADA NACIONAL,1487092.09,233257.32,419953.31,2344017.67,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-avila-beatriz-luisa,Beatriz Luisa Avila,Senado nacional,Tucumán,AVILA BEATRIZ LUISA,0858e0d4da9b41ba,identidad_confirmada_cruce_oficial,2020,Anual,1,538319,,DIPUTADA NACIONAL,2279313.44,0.00,792221.35,2411167.49,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-avila-beatriz-luisa,Beatriz Luisa Avila,Senado nacional,Tucumán,AVILA BEATRIZ LUISA,0858e0d4da9b41ba,identidad_confirmada_cruce_oficial,2021,Anual,0,566987,,SENADORA NACIONAL,8592590.30,0.00,333233.34,3113141.96,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-avila-beatriz-luisa,Beatriz Luisa Avila,Senado nacional,Tucumán,AVILA BEATRIZ LUISA,0858e0d4da9b41ba,identidad_confirmada_cruce_oficial,2022,Anual,0,656962,,SENADORA NACIONAL,15351523.79,2472015.05,215317.82,6916505.59,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-avila-beatriz-luisa,Beatriz Luisa Avila,Senado nacional,Tucumán,AVILA BEATRIZ LUISA,0858e0d4da9b41ba,identidad_confirmada_cruce_oficial,2023,Anual,0,733713,,SENADORA NACIONAL,30649030.89,27270000.00,4373851.21,19426580.18,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-avila-beatriz-luisa,Beatriz Luisa Avila,Senado nacional,Tucumán,AVILA BEATRIZ LUISA,0858e0d4da9b41ba,identidad_confirmada_cruce_oficial,2024,Anual,0,796438,,SENADORA NACIONAL,138184401.90,175530000.00,7416932.95,80021425.60,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-bahl-adan-humberto,Adán Humberto Bahl,Senado nacional,Entre Ríos,BAHL ADAN HUMBERTO,75d4b411fc6b9614,identidad_confirmada_cruce_oficial,2024,Anual,0,823516,,Senador Nacional,583407622.53,0.00,1000000000.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-bedia-vilma-facunda,Vilma Facunda Bedia,Senado nacional,Jujuy,BEDIA VILMA FACUNDA,2094e5e659a1dbe0,revision_manual_identidad,2022,Inicial,0,676828,,senador nacional,0.00,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-bedia-vilma-facunda,Vilma Facunda Bedia,Senado nacional,Jujuy,BEDIA VILMA FACUNDA,2094e5e659a1dbe0,revision_manual_identidad,2023,Anual,0,725889,,senadora nacional,17754940.00,5650000.00,0.00,14500000.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-bedia-vilma-facunda,Vilma Facunda Bedia,Senado nacional,Jujuy,BEDIA VILMA FACUNDA,2094e5e659a1dbe0,revision_manual_identidad,2024,Anual,0,806783,,senadora nacional,85467510.00,0.00,0.00,45609479.02,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,Senado nacional,La Pampa,BENSUSAN DANIEL PABLO,332919b272837e84,identidad_confirmada_cruce_oficial,2021,Anual,0,564223,,SENADOR NACIONAL,20898345.24,171589.09,3255972.35,2210712.60,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,Senado nacional,La Pampa,BENSUSAN DANIEL PABLO,332919b272837e84,identidad_confirmada_cruce_oficial,2022,Anual,0,638362,,SENADOR NACIONAL,31205428.21,713174.73,8994802.93,4658259.86,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,Senado nacional,La Pampa,BENSUSAN DANIEL PABLO,332919b272837e84,identidad_confirmada_cruce_oficial,2023,Anual,0,710430,,SENADOR NACIONAL,131197981.84,1025073.19,78480479.05,12069603.01,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,Senado nacional,La Pampa,BENSUSAN DANIEL PABLO,332919b272837e84,identidad_confirmada_cruce_oficial,2024,Anual,0,777440,,SENADOR NACIONAL,187838136.86,4874352.33,15398634.65,62856926.63,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-bullrich-patricia,Patricia Bullrich,Senado nacional,Ciudad Autónoma de Buenos Aires,BULLRICH PATRICIA,838b7c96a37ef4de,identidad_confirmada_cruce_oficial,2017,Anual,1,413421,MINISTERIO DE SEGURIDAD,MINISTRA DE SEGURIDAD DE LA NACION,5964512.53,0.00,452938.05,1866090.97,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-bullrich-patricia,Patricia Bullrich,Senado nacional,Ciudad Autónoma de Buenos Aires,BULLRICH PATRICIA,838b7c96a37ef4de,identidad_confirmada_cruce_oficial,2018,Anual,1,413426,MINISTERIO DE SEGURIDAD,MINISTRA DE SEGURIDAD DE LA NACION,11807749.88,0.00,5027988.49,2174041.36,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-bullrich-patricia,Patricia Bullrich,Senado nacional,Ciudad Autónoma de Buenos Aires,BULLRICH PATRICIA,838b7c96a37ef4de,identidad_confirmada_cruce_oficial,2019,Baja,0,418770,MINISTERIO DE SEGURIDAD,MINISTRA DE SEGURIDAD DE LA NACION,16806012.96,0.00,4687338.13,2767067.72,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-bullrich-patricia,Patricia Bullrich,Senado nacional,Ciudad Autónoma de Buenos Aires,BULLRICH PATRICIA,838b7c96a37ef4de,identidad_confirmada_cruce_oficial,2022,Anual,0,676249,,Presidente de la Nación Argentina,24621661.28,0.00,9876600.30,1534995.55,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-bullrich-patricia,Patricia Bullrich,Senado nacional,Ciudad Autónoma de Buenos Aires,BULLRICH PATRICIA,838b7c96a37ef4de,identidad_confirmada_cruce_oficial,2023,Anual,0,707707,MINISTERIO DE SEGURIDAD,MINISTRA DE SEGURIDAD DE LA NACION,60700542.63,0.00,32720626.73,2403893.37,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-bullrich-patricia,Patricia Bullrich,Senado nacional,Ciudad Autónoma de Buenos Aires,BULLRICH PATRICIA,838b7c96a37ef4de,identidad_confirmada_cruce_oficial,2024,Anual,0,781994,MINISTERIO DE SEGURIDAD,MINISTRA DE SEGURIDAD NACIONAL,188341118.24,0.00,112504665.96,36506786.13,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
sen-carambia-jose-maria,José María Carambia,Senado nacional,Santa Cruz,CARAMBIA JOSE MARIA,9acb05aa1961709a,revision_manual_identidad,2023,Anual,0,757323,,SENADOR NACIONAL,89639900.85,0.00,0.00,15671874.21,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-carambia-jose-maria,José María Carambia,Senado nacional,Santa Cruz,CARAMBIA JOSE MARIA,9acb05aa1961709a,revision_manual_identidad,2024,Anual,0,792069,,SENADOR NACIONAL,182807658.82,0.00,0.00,65662861.14,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-cervi-mario-pablo,Mario Pablo Cervi,Senado nacional,Neuquén,CERVI MARIO PABLO,232fae47bee16dc1,revision_manual_identidad,2018,Anual,0,413917,,SENADOR NACIONAL SUPLENTE,22762433.01,9000000.00,5018081.59,843072.28,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-cervi-mario-pablo,Mario Pablo Cervi,Senado nacional,Neuquén,CERVI MARIO PABLO,232fae47bee16dc1,revision_manual_identidad,2020,Anual,0,540304,,DIPUTADO NACIONAL,107575515.25,943.90,0.00,2844091.43,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-cervi-mario-pablo,Mario Pablo Cervi,Senado nacional,Neuquén,CERVI MARIO PABLO,232fae47bee16dc1,revision_manual_identidad,2021,Inicial,0,559932,,Diputado Nacional,125485031.10,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-cervi-mario-pablo,Mario Pablo Cervi,Senado nacional,Neuquén,CERVI MARIO PABLO,232fae47bee16dc1,revision_manual_identidad,2022,Anual,0,761108,,Diputado Nacional,322709316.32,6458031.77,0.00,11039778.38,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-cervi-mario-pablo,Mario Pablo Cervi,Senado nacional,Neuquén,CERVI MARIO PABLO,232fae47bee16dc1,revision_manual_identidad,2023,Anual,0,761110,,Diputado Nacional,973322514.02,4846280.76,0.00,30672914.53,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-cervi-mario-pablo,Mario Pablo Cervi,Senado nacional,Neuquén,CERVI MARIO PABLO,232fae47bee16dc1,revision_manual_identidad,2024,Anual,0,820351,,Diputado Nacional,2260596129.05,60595281.26,0.00,81081506.75,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-corpacci-lucia-benigna,Lucía Benigna Corpacci,Senado nacional,Catamarca,CORPACCI LUCIA BENIGNA,78e58326324aa38e,revision_manual_identidad,2019,Anual,0,474574,,DIPUTADA NACIONAL,3194415.20,37510.51,832979.81,1290381.66,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-corpacci-lucia-benigna,Lucía Benigna Corpacci,Senado nacional,Catamarca,CORPACCI LUCIA BENIGNA,78e58326324aa38e,revision_manual_identidad,2020,Anual,0,546542,,DIPUTADA NACIONAL,4723775.05,76727.55,7326790.00,2377123.52,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-corpacci-lucia-benigna,Lucía Benigna Corpacci,Senado nacional,Catamarca,CORPACCI LUCIA BENIGNA,78e58326324aa38e,revision_manual_identidad,2021,Anual,0,593989,,SENADORA NACIONAL,9503279.87,2071891.51,945786.81,3361071.81,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-corpacci-lucia-benigna,Lucía Benigna Corpacci,Senado nacional,Catamarca,CORPACCI LUCIA BENIGNA,78e58326324aa38e,revision_manual_identidad,2022,Anual,0,688730,,SENADORA NACIONAL,13703279.73,107050.85,0.00,5764421.34,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-corroza-julieta,Julieta Corroza,Senado nacional,Neuquén,CORROZA JULIETA,3805efbdb4222a39,revision_manual_identidad,2024,Anual,0,820512,,Senadora Nacional,106191855.26,1504919.01,263717500.00,1117556.25,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
sen-coto-agustin-pedro,Agustín Pedro Coto,Senado nacional,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",COTO AGUSTIN PEDRO,2823d5a5e167ce60,identidad_confirmada_cruce_oficial,2024,Anual,0,822384,PODER LEGISLATIVO DE LA PROVINCIA DE TIERRA DEL FU,SENADOR NACIONAL POR TIERRA DEL FUEGO,70662872.87,2162.03,0.00,39195534.49,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
