"AA000"	"SISTEMA FINANCIERO"	"202605"	"100040200090"	"      Otros Egresos Financieros"	-7119651499.00	-5453392174.00	-1704783739.00	-2237270788.00	-2737617275.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100040300000"	"   Cargo por incobrabilidad"	-2253228776.00	-7965781488.00	-3518722121.00	-4581572985.00	-5756854539.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100040400000"	"   Ingresos por servicios"	6053991514.00	9169240743.00	2477167114.00	3415689116.00	4352015425.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100040500000"	"   Egresos por servicios"	-3730834747.00	-5093794660.00	-1323742598.00	-1824244947.00	-2320199361.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100040700000"	"   Gastos de administración"	-15250438785.0	-18458807743.0	-4726353652.00	-6487358522.00	-8262783791.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100040800000"	"   Créditos recuperados y previsiones desafectadas"	417875972.00	1155724811.00	675265641.00	836677785.00	931506434.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100041200000"	"   Resultado monetario"	-24715850430.0	-13118045470.0	-4617562443.00	-6077714103.00	-7341641479.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100041300000"	"   Otros"	-26999782.00	227826060.00	-21485631.00	2240224.00	22115417.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100041400000"	"   Impuesto a las ganancias"	-3041046380.00	-1245792799.00	-197776710.00	-463118205.00	-823105252.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100041500000"	"   Otro resultado integral"	-2198156485.00	716858853.00	122248991.00	111705603.00	187048526.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100050000000"	"PARTIDAS FUERA DE BALANCE"	0.00	0.00	0.00	0.00	0.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100050100000"	"   Créditos irrecuperables en partidas fuera del balance"	1539134861.00	3205151192.00	3860705814.00	4181581696.00	4484341882.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100050200000"	"   Contingentes acreedoras"	78806544431.00	122362586477.0	118830255203.0	116261438060.0	117524257334.0
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100050300000"	"   De Control acreedoras"	1508640453.00	2042639861.00	2619385420.00	2564965165.00	2941125633.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100050400000"	"   De Derivados acreedoras"	4384018170.00	7514834643.00	7701250980.00	7281322475.00	5871122736.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100050600000"	"   Contingentes deudoras"	45672641700.00	84845454464.00	89337220345.00	92244825652.00	97821127210.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100050700000"	"   De Control deudoras"	542283374485.0	344577790482.0	411163567784.0	437366416177.0	466756253479.0
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100050800000"	"   De Derivados deudoras"	8678453928.00	8606342540.00	8341226514.00	8001918971.00	5866066764.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100050900000"	"   De Actividad fiduciaria deudoras"	10730191444.00	15536389579.00	16360690088.00	16423635862.00	15973421498.00
