"AA000"	"SISTEMA FINANCIERO"	"202512"	"100040700000"	"   Gastos de administración"	-7066124673.00	-15250438785.0	-14476135725.0	-16323473965.0	-18456594279.0
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100040800000"	"   Créditos recuperados y previsiones desafectadas"	244213260.00	417875972.00	966402639.00	1043443419.00	1155662355.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100041200000"	"   Resultado monetario"	-13477893844.0	-24715850430.0	-10123383014.0	-11512646958.0	-13117933718.0
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100041300000"	"   Otros"	498640277.00	-26999782.00	271545086.00	332143279.00	240138542.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100041400000"	"   Impuesto a las ganancias"	-2792595071.00	-3041046380.00	-1121482522.00	-1068038417.00	-1261183915.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100041500000"	"   Otro resultado integral"	776336587.00	-2198156485.00	471182839.00	822040658.00	713704293.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100050000000"	"PARTIDAS FUERA DE BALANCE"	0.00	0.00	0.00	0.00	0.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100050100000"	"   Créditos irrecuperables en partidas fuera del balance"	769726402.00	1539134861.00	2682289581.00	2880327480.00	3205151192.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100050200000"	"   Contingentes acreedoras"	26231874325.00	78806544431.00	107055695282.0	120339195239.0	121544724364.0
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100050300000"	"   De Control acreedoras"	1290132482.00	1508640453.00	2143318487.00	2219464887.00	2042639861.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100050400000"	"   De Derivados acreedoras"	1678930646.00	4384018170.00	15160344588.00	9379644838.00	7514834643.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100050600000"	"   Contingentes deudoras"	16239296433.00	45672641700.00	80836520854.00	82549593656.00	84702053904.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100050700000"	"   De Control deudoras"	151122571461.0	542283374485.0	326713608552.0	343238416154.0	344289861004.0
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100050800000"	"   De Derivados deudoras"	10792577669.00	8678453928.00	12133654630.00	10526732198.00	8606342540.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100050900000"	"   De Actividad fiduciaria deudoras"	7244880543.00	10730191444.00	15322984165.00	15447340403.00	15536756569.00
